,Country,Clo,Met,Relative humidity (%),Air velocity (m/s),Unnamed: 0,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Age,Thermal sensation,Thermal preference,Air movement acceptability,Air movement preference,Air temperature (¡C),Air temperature (¡F),Air velocity (fpm),Subject«s height (cm),Subject«s weight (kg),Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
5653,Brazil,0.3,1.0,66.2,0.75,59981,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,20.0,-1.0,no change,1.0,no change,25.8,78.5,147.77,155.0,44.0,25.0,77.0,Database 2
5654,Brazil,0.3,1.0,66.2,0.94,59982,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,20.0,-1.0,no change,1.0,no change,25.8,78.5,184.78,155.0,44.0,25.0,77.0,Database 2
5655,Brazil,0.5,1.2,70.8,0.05,59983,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,24.0,-1.0,warmer,1.0,less,24.7,76.5,9.84,170.0,74.0,25.0,77.0,Database 2
5656,Brazil,0.5,1.2,70.8,0.05,59984,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,24.0,-1.0,warmer,1.0,less,24.7,76.5,9.84,170.0,74.0,25.0,77.0,Database 2
5657,Brazil,0.5,1.2,70.8,0.05,59985,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,24.0,0.0,no change,1.0,no change,24.7,76.5,9.84,170.0,74.0,25.0,77.0,Database 2
5658,Brazil,0.5,1.2,70.8,0.17,59986,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,24.0,0.0,no change,1.0,no change,24.7,76.5,33.53,170.0,74.0,25.0,77.0,Database 2
5659,Brazil,0.5,1.2,70.8,0.07,59987,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,24.0,0.0,no change,1.0,no change,24.7,76.5,12.93,170.0,74.0,25.0,77.0,Database 2
5660,Brazil,0.5,1.2,70.8,0.05,59988,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,25.0,-1.0,no change,1.0,no change,24.7,76.5,9.84,164.0,70.0,25.0,77.0,Database 2
5661,Brazil,0.5,1.2,70.8,0.05,59989,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,25.0,-1.0,warmer,1.0,no change,24.7,76.5,9.84,164.0,70.0,25.0,77.0,Database 2
5662,Brazil,0.5,1.2,70.8,0.05,59990,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,25.0,0.0,no change,1.0,more,24.7,76.5,9.84,164.0,70.0,25.0,77.0,Database 2
5663,Brazil,0.5,1.2,70.8,0.17,59991,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,25.0,0.0,no change,1.0,more,24.7,76.5,33.53,164.0,70.0,25.0,77.0,Database 2
5664,Brazil,0.5,1.2,70.8,0.07,59992,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,25.0,0.0,no change,1.0,more,24.7,76.5,12.93,164.0,70.0,25.0,77.0,Database 2
5665,Brazil,0.3,1.2,70.8,0.25,59993,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,21.0,0.0,no change,0.0,more,24.7,76.5,48.75,155.0,45.0,25.0,77.0,Database 2
5666,Brazil,0.3,1.2,70.8,0.36,59994,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,21.0,-1.0,no change,0.0,no change,24.7,76.5,70.54,155.0,45.0,25.0,77.0,Database 2
5667,Brazil,0.3,1.2,70.8,0.17,59995,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,21.0,-1.0,no change,1.0,no change,24.7,76.5,32.48,155.0,45.0,25.0,77.0,Database 2
5668,Brazil,0.3,1.2,70.8,0.28,59996,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,21.0,0.0,no change,1.0,no change,24.7,76.5,54.2,155.0,45.0,25.0,77.0,Database 2
5669,Brazil,0.3,1.2,70.8,0.21,59997,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,21.0,0.0,no change,1.0,no change,24.7,76.5,40.42,155.0,45.0,25.0,77.0,Database 2
5670,Brazil,0.5,1.2,70.8,0.25,59998,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,20.0,0.0,no change,1.0,no change,24.7,76.5,48.75,168.0,50.0,25.0,77.0,Database 2
5671,Brazil,0.5,1.2,70.8,0.36,59999,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,20.0,-1.0,no change,1.0,no change,24.7,76.5,70.54,168.0,50.0,25.0,77.0,Database 2
5672,Brazil,0.5,1.2,70.8,0.17,60000,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,20.0,-1.0,no change,1.0,no change,24.7,76.5,32.48,168.0,50.0,25.0,77.0,Database 2
5673,Brazil,0.5,1.2,70.8,0.28,60001,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,20.0,0.0,no change,1.0,no change,24.7,76.5,54.2,168.0,50.0,25.0,77.0,Database 2
5674,Brazil,0.5,1.2,70.8,0.21,60002,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,20.0,0.0,no change,1.0,no change,24.7,76.5,40.42,168.0,50.0,25.0,77.0,Database 2
5675,Brazil,0.5,1.0,70.8,0.25,60003,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,24.0,0.0,no change,1.0,no change,24.7,76.5,48.75,179.0,75.0,25.0,77.0,Database 2
5676,Brazil,0.5,1.0,70.8,0.36,60004,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,24.0,-1.0,no change,1.0,no change,24.7,76.5,70.54,179.0,75.0,25.0,77.0,Database 2
5677,Brazil,0.5,1.0,70.8,0.17,60005,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,24.0,-1.0,no change,1.0,no change,24.7,76.5,32.48,179.0,75.0,25.0,77.0,Database 2
5678,Brazil,0.5,1.0,70.8,0.28,60006,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,24.0,-1.0,no change,1.0,no change,24.7,76.5,54.2,179.0,75.0,25.0,77.0,Database 2
5679,Brazil,0.5,1.0,70.8,0.21,60007,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,24.0,-1.0,no change,1.0,no change,24.7,76.5,40.42,179.0,75.0,25.0,77.0,Database 2
5680,Brazil,0.5,1.2,66.4,1.1,60008,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,26.0,0.0,no change,0.0,more,26.4,79.6,215.75,188.0,70.0,25.0,77.0,Database 2
5681,Brazil,0.5,1.2,66.4,0.19,60009,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,26.0,0.0,no change,0.0,more,26.4,79.6,37.66,188.0,70.0,25.0,77.0,Database 2
5682,Brazil,0.5,1.2,66.4,0.14,60010,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,26.0,0.0,no change,0.0,more,26.4,79.6,27.49,188.0,70.0,25.0,77.0,Database 2
5683,Brazil,0.5,1.2,66.4,0.74,60011,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,26.0,0.0,no change,0.0,more,26.4,79.6,144.75,188.0,70.0,25.0,77.0,Database 2
5684,Brazil,0.5,1.2,66.4,0.64,60012,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,26.0,0.0,no change,0.0,more,26.4,79.6,125.2,188.0,70.0,25.0,77.0,Database 2
5685,Brazil,0.5,1.2,66.4,1.1,60013,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,19.0,1.0,no change,1.0,no change,26.4,79.6,215.75,166.0,53.0,25.0,77.0,Database 2
5686,Brazil,0.5,1.2,66.4,0.19,60014,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,19.0,0.0,no change,1.0,no change,26.4,79.6,37.66,166.0,53.0,25.0,77.0,Database 2
5687,Brazil,0.5,1.2,66.4,0.14,60015,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,19.0,0.0,no change,1.0,no change,26.4,79.6,27.49,166.0,53.0,25.0,77.0,Database 2
5688,Brazil,0.5,1.2,66.4,0.74,60016,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,19.0,0.0,no change,1.0,no change,26.4,79.6,144.75,166.0,53.0,25.0,77.0,Database 2
5689,Brazil,0.5,1.2,66.4,0.64,60017,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,19.0,0.0,no change,1.0,no change,26.4,79.6,125.2,166.0,53.0,25.0,77.0,Database 2
5690,Brazil,0.5,1.2,66.4,1.1,60018,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,18.0,-1.0,no change,0.0,less,26.4,79.6,215.75,175.0,61.0,25.0,77.0,Database 2
5691,Brazil,0.5,1.2,66.4,0.19,60019,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,18.0,-1.0,no change,0.0,less,26.4,79.6,37.66,175.0,61.0,25.0,77.0,Database 2
5692,Brazil,0.5,1.2,66.4,0.14,60020,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,18.0,-1.0,no change,0.0,less,26.4,79.6,27.49,175.0,61.0,25.0,77.0,Database 2
5693,Brazil,0.5,1.2,66.4,0.74,60021,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,18.0,-1.0,no change,0.0,less,26.4,79.6,144.75,175.0,61.0,25.0,77.0,Database 2
5694,Brazil,0.5,1.2,66.4,0.64,60022,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,18.0,-1.0,no change,0.0,less,26.4,79.6,125.2,175.0,61.0,25.0,77.0,Database 2
5695,Brazil,0.5,1.2,66.4,1.1,60023,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,19.0,0.0,no change,1.0,no change,26.4,79.6,215.75,170.0,56.0,25.0,77.0,Database 2
5696,Brazil,0.5,1.2,66.4,0.19,60024,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,19.0,0.0,no change,1.0,no change,26.4,79.6,37.66,170.0,56.0,25.0,77.0,Database 2
5697,Brazil,0.5,1.2,66.4,0.14,60025,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,19.0,0.0,no change,1.0,no change,26.4,79.6,27.49,170.0,56.0,25.0,77.0,Database 2
5698,Brazil,0.5,1.2,66.4,0.74,60026,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,19.0,0.0,no change,1.0,no change,26.4,79.6,144.75,170.0,56.0,25.0,77.0,Database 2
5699,Brazil,0.5,1.2,66.4,0.64,60027,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,19.0,0.0,no change,1.0,no change,26.4,79.6,125.2,170.0,56.0,25.0,77.0,Database 2
5700,Brazil,0.5,1.2,66.4,1.1,60028,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,20.0,-1.0,no change,1.0,no change,26.4,79.6,215.75,155.0,43.0,25.0,77.0,Database 2
5701,Brazil,0.5,1.0,66.4,0.19,60029,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,20.0,0.0,no change,1.0,no change,26.4,79.6,37.66,155.0,43.0,25.0,77.0,Database 2
5702,Brazil,0.5,1.0,66.4,0.14,60030,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,20.0,0.0,no change,1.0,no change,26.4,79.6,27.49,155.0,43.0,25.0,77.0,Database 2
5703,Brazil,0.5,1.0,66.4,0.74,60031,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,20.0,0.0,no change,1.0,no change,26.4,79.6,144.75,155.0,43.0,25.0,77.0,Database 2
5704,Brazil,0.5,1.0,66.4,0.64,60032,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,20.0,0.0,no change,1.0,no change,26.4,79.6,125.2,155.0,43.0,25.0,77.0,Database 2
5705,Brazil,0.3,1.2,66.4,1.1,60033,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,19.0,0.0,no change,1.0,no change,26.4,79.6,215.75,159.0,45.0,25.0,77.0,Database 2
5706,Brazil,0.3,1.2,66.4,0.19,60034,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,19.0,0.0,no change,1.0,no change,26.4,79.6,37.66,159.0,45.0,25.0,77.0,Database 2
5707,Brazil,0.3,1.2,66.4,0.14,60035,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,19.0,0.0,no change,1.0,no change,26.4,79.6,27.49,159.0,45.0,25.0,77.0,Database 2
5708,Brazil,0.3,1.2,66.4,0.74,60036,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,19.0,0.0,no change,1.0,no change,26.4,79.6,144.75,159.0,45.0,25.0,77.0,Database 2
5709,Brazil,0.3,1.2,66.4,0.64,60037,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,19.0,0.0,no change,1.0,no change,26.4,79.6,125.2,159.0,45.0,25.0,77.0,Database 2
5710,Brazil,0.5,1.2,66.4,0.08,60038,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,20.0,0.0,no change,1.0,no change,26.4,79.6,15.16,160.0,50.0,25.0,77.0,Database 2
5711,Brazil,0.5,1.2,66.4,0.05,60039,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,20.0,0.0,no change,1.0,no change,26.4,79.6,9.84,160.0,50.0,25.0,77.0,Database 2
5712,Brazil,0.5,1.2,66.4,0.08,60040,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,20.0,0.0,no change,1.0,no change,26.4,79.6,15.29,160.0,50.0,25.0,77.0,Database 2
5713,Brazil,0.5,1.2,66.4,0.05,60041,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,20.0,0.0,no change,1.0,no change,26.4,79.6,9.84,160.0,50.0,25.0,77.0,Database 2
5714,Brazil,0.5,1.2,66.4,0.07,60042,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,20.0,0.0,no change,1.0,no change,26.4,79.6,14.3,160.0,50.0,25.0,77.0,Database 2
5715,Brazil,0.5,1.2,66.4,0.08,60043,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,18.0,0.0,no change,1.0,no change,26.4,79.6,15.16,167.0,56.0,25.0,77.0,Database 2
5716,Brazil,0.5,1.2,66.4,0.05,60044,"Candido, C.M., 2010. Indoor air movement acceptability and thermal comfort in hot-humid climates.","Candido, Christhina Maria",2010.0,Winter,Am,Tropical monsoon,Maceio,Classroom,Naturally Ventilated,18.0,0.0,no change,1.0,no change,26.4,79.6,9.84,167.0,56.0,25.0,77.0,Database 2
