,Country,PMV,PPD,SET,Clo,Met,Relative humidity (%),Air velocity (m/s),Unnamed: 0,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Cooling startegy_building level,Age,Thermal sensation,Thermal preference,Air temperature (¡C),Air temperature (¡F),Ta_m (¡C),Ta_m (¡F),Operative temperature (¡C),Operative temperature (¡F),Radiant temperature (¡C),Radiant temperature (¡F),Globe temperature (¡C),Globe temperature (¡F),Tg_m (¡C),Tg_m (¡F),Air velocity (fpm),Velocity_m (m/s),Velocity_m (fpm),Database
3143,Pakistan,1.35,43.02,28.88,0.6,1.01,40.5,0.01,93369,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Saidu Sharif,Naturally Ventilated,53.0,1.0,cooler,29.4,84.9,29.4,84.9,29.4,84.9,29.4,84.9,29.4,84.9,29.4,84.9,1.26,0.01,1.26,Database 1
3144,Pakistan,0.98,25.46,28.52,0.6,0.89,41.1,0.0,93370,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Saidu Sharif,Naturally Ventilated,53.0,1.0,cooler,29.2,84.6,29.2,84.6,29.3,84.7,29.4,84.9,29.4,84.9,29.4,84.9,0.49,0.0,0.49,Database 1
3145,Pakistan,1.23,36.81,29.41,0.6,0.89,53.1,0.0,93371,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Saidu Sharif,Naturally Ventilated,53.0,1.0,cooler,29.5,85.1,29.5,85.1,29.6,85.2,29.6,85.3,29.6,85.3,29.6,85.3,0.96,0.0,0.96,Database 1
3146,Pakistan,1.96,74.73,34.68,0.6,1.88,55.6,0.01,93372,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Saidu Sharif,Naturally Ventilated,53.0,0.0,cooler,29.4,84.9,29.4,84.9,29.5,85.0,29.5,85.1,29.5,85.1,29.5,85.1,1.26,0.01,1.26,Database 1
3147,Pakistan,1.85,69.69,33.67,0.6,1.88,47.3,0.0,93373,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Saidu Sharif,Naturally Ventilated,53.0,0.0,cooler,29.1,84.4,29.1,84.4,29.2,84.6,29.3,84.7,29.3,84.7,29.3,84.7,0.49,0.0,0.49,Database 1
3148,Pakistan,0.98,25.35,28.63,0.6,0.89,47.7,0.0,93374,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Saidu Sharif,Naturally Ventilated,53.0,0.0,no change,29.0,84.2,29.0,84.2,29.1,84.4,29.2,84.6,29.2,84.6,29.2,84.6,0.49,0.0,0.49,Database 1
3149,Pakistan,0.93,23.33,28.47,0.6,0.89,46.8,0.01,93375,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Saidu Sharif,Naturally Ventilated,53.0,0.0,no change,29.0,84.2,29.0,84.2,29.0,84.2,29.0,84.2,29.0,84.2,29.0,84.2,1.97,0.01,1.97,Database 1
3150,Pakistan,0.88,21.31,28.32,0.6,0.89,45.8,0.01,93376,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Saidu Sharif,Naturally Ventilated,53.0,-1.0,no change,28.9,84.0,28.9,84.0,28.9,84.0,28.9,84.0,28.9,84.0,28.9,84.0,1.97,0.01,1.97,Database 1
3151,Pakistan,0.8,18.37,28.09,0.6,0.89,44.0,0.01,93377,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Saidu Sharif,Naturally Ventilated,53.0,0.0,no change,28.7,83.7,28.7,83.7,28.8,83.8,28.8,83.8,28.8,83.8,28.8,83.8,1.26,0.01,1.26,Database 1
3152,Pakistan,0.7,15.35,27.73,0.52,0.89,44.6,0.01,93378,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Saidu Sharif,Naturally Ventilated,53.0,-1.0,no change,28.6,83.5,28.6,83.5,28.8,83.8,29.0,84.2,29.0,84.2,29.0,84.2,1.26,0.01,1.26,Database 1
3153,Pakistan,0.78,17.74,28.08,0.62,0.89,43.0,0.01,93379,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Saidu Sharif,Naturally Ventilated,53.0,0.0,cooler,28.6,83.5,28.6,83.5,28.7,83.6,28.7,83.7,28.7,83.7,28.7,83.7,1.26,0.01,1.26,Database 1
3154,Pakistan,0.75,16.99,28.01,0.62,0.89,42.7,0.01,93380,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Saidu Sharif,Naturally Ventilated,53.0,0.0,no change,28.6,83.5,28.6,83.5,28.6,83.5,28.6,83.5,28.6,83.5,28.6,83.5,1.26,0.01,1.26,Database 1
3155,Pakistan,-1.03,27.5,23.58,0.62,0.89,40.6,0.49,93381,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Saidu Sharif,Naturally Ventilated,53.0,0.0,no change,26.2,79.2,26.2,79.2,26.1,78.9,26.0,78.7,26.0,78.8,26.0,78.8,96.46,0.49,96.46,Database 1
3156,Pakistan,-0.32,7.12,24.42,0.6,1.01,49.3,0.12,93382,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Saidu Sharif,Naturally Ventilated,53.0,0.0,no change,24.8,76.6,24.8,76.6,24.7,76.4,24.6,76.3,24.6,76.3,24.6,76.3,22.76,0.12,22.76,Database 1
3157,Pakistan,-0.34,7.34,24.57,0.62,1.01,51.8,0.14,93383,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Saidu Sharif,Naturally Ventilated,53.0,0.0,no change,24.7,76.5,24.7,76.5,24.7,76.5,24.7,76.5,24.7,76.5,24.7,76.5,28.43,0.14,28.43,Database 1
3158,Pakistan,-0.26,6.38,24.67,0.62,1.01,50.6,0.12,93384,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Saidu Sharif,Naturally Ventilated,53.0,0.0,no change,24.6,76.3,24.6,76.3,24.7,76.5,24.8,76.7,24.8,76.6,24.8,76.6,22.76,0.12,22.76,Database 1
3159,Pakistan,-0.55,11.32,23.59,0.62,1.01,51.0,0.31,93385,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Saidu Sharif,Naturally Ventilated,53.0,0.0,no change,25.0,77.0,25.0,77.0,25.1,77.1,25.1,77.2,25.1,77.2,25.1,77.2,61.73,0.31,61.73,Database 1
3160,Pakistan,-0.32,7.09,24.37,0.62,1.01,51.3,0.22,93386,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Saidu Sharif,Naturally Ventilated,53.0,0.0,no change,25.2,77.4,25.2,77.4,25.3,77.5,25.3,77.6,25.3,77.5,25.3,77.5,43.48,0.22,43.48,Database 1
3161,Pakistan,0.0,5.0,25.12,0.62,1.01,50.3,0.01,93387,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Saidu Sharif,Naturally Ventilated,53.0,0.0,no change,25.1,77.2,25.1,77.2,25.2,77.3,25.2,77.4,25.2,77.4,25.2,77.4,2.83,0.01,2.83,Database 1
3162,Pakistan,1.12,31.24,30.89,0.62,1.88,56.8,0.0,93388,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Saidu Sharif,Naturally Ventilated,53.0,0.0,no change,24.9,76.8,24.9,76.8,24.9,76.8,24.9,76.8,24.9,76.8,24.9,76.8,0.96,0.0,0.96,Database 1
3163,Pakistan,-0.57,11.76,24.54,0.62,0.89,59.7,0.02,93389,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Saidu Sharif,Naturally Ventilated,53.0,0.0,no change,24.8,76.6,24.8,76.6,24.9,76.8,25.0,77.0,25.0,77.0,25.0,77.0,3.86,0.02,3.86,Database 1
3164,Pakistan,0.99,25.61,30.72,0.73,1.88,56.9,0.03,93390,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Saidu Sharif,Naturally Ventilated,53.0,0.0,no change,23.7,74.7,23.7,74.7,23.6,74.6,23.6,74.5,23.6,74.5,23.6,74.5,5.69,0.03,5.69,Database 1
3165,Pakistan,-1.62,57.19,22.4,0.65,0.89,48.8,0.2,93391,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Saidu Sharif,Naturally Ventilated,53.0,0.0,no change,23.2,73.8,23.2,73.8,23.4,74.2,23.6,74.6,23.6,74.5,23.6,74.5,39.86,0.2,39.86,Database 1
3166,Pakistan,-0.15,5.45,24.7,0.73,1.01,50.3,0.02,93392,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Saidu Sharif,Naturally Ventilated,53.0,0.0,no change,24.3,75.7,24.3,75.7,24.0,75.3,23.8,74.8,23.8,74.8,23.8,74.8,3.86,0.02,3.86,Database 1
3167,Pakistan,-0.28,6.64,24.12,0.73,1.01,50.3,0.05,93393,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Saidu Sharif,Naturally Ventilated,53.0,0.0,no change,24.4,75.9,24.4,75.9,23.6,74.4,22.7,72.9,22.8,73.0,22.8,73.0,10.41,0.05,10.41,Database 1
3168,Pakistan,0.04,5.04,25.32,0.73,1.01,48.3,0.07,93394,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Saidu Sharif,Naturally Ventilated,53.0,0.0,no change,24.9,76.8,24.9,76.8,24.7,76.4,24.5,76.1,24.5,76.1,24.5,76.1,14.35,0.07,14.35,Database 1
3169,Pakistan,0.19,5.76,25.85,0.73,1.01,49.2,0.06,93395,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Saidu Sharif,Naturally Ventilated,53.0,1.0,cooler,25.1,77.2,25.1,77.2,25.2,77.3,25.2,77.4,25.2,77.4,25.2,77.4,12.3,0.06,12.3,Database 1
3170,Pakistan,0.31,7.01,26.66,0.73,1.01,50.4,0.13,93396,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Saidu Sharif,Naturally Ventilated,53.0,1.0,cooler,25.9,78.6,25.9,78.6,25.9,78.6,25.9,78.6,25.9,78.6,25.9,78.6,25.51,0.13,25.51,Database 1
3171,Pakistan,0.46,9.47,26.66,0.62,1.01,41.1,0.1,93397,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Saidu Sharif,Naturally Ventilated,53.0,0.0,cooler,27.0,80.6,27.0,80.6,26.9,80.5,26.9,80.4,26.9,80.4,26.9,80.4,20.16,0.1,20.16,Database 1
3172,Pakistan,0.22,6.02,26.75,0.52,0.89,31.1,0.17,93398,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Saidu Sharif,Naturally Ventilated,53.0,1.0,cooler,28.6,83.5,28.6,83.5,28.7,83.6,28.7,83.7,28.7,83.7,28.7,83.7,33.09,0.17,33.09,Database 1
3173,Pakistan,-0.92,22.91,23.92,0.6,0.89,54.2,0.26,93399,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Saidu Sharif,Naturally Ventilated,53.0,0.0,cooler,25.7,78.3,25.7,78.3,25.5,77.9,25.2,77.4,25.3,77.5,25.3,77.5,51.2,0.26,51.2,Database 1
3174,Pakistan,1.42,46.75,31.89,0.6,1.88,49.8,0.01,93400,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Saidu Sharif,Naturally Ventilated,53.0,0.0,no change,26.6,79.9,26.6,79.9,26.9,80.3,27.1,80.8,27.1,80.8,27.1,80.8,1.97,0.01,1.97,Database 1
3175,Pakistan,0.5,10.22,26.68,0.6,1.13,48.8,0.04,93401,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Saidu Sharif,Naturally Ventilated,53.0,0.0,no change,26.0,78.8,26.0,78.8,26.1,79.0,26.2,79.2,26.2,79.2,26.2,79.2,7.11,0.04,7.11,Database 1
3176,Pakistan,-0.52,10.68,24.76,0.6,0.89,51.3,0.01,93402,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Saidu Sharif,Naturally Ventilated,53.0,0.0,no change,25.2,77.4,25.2,77.4,25.4,77.6,25.5,77.9,25.5,77.9,25.5,77.9,2.83,0.01,2.83,Database 1
3177,Pakistan,-1.54,52.93,23.73,0.6,0.77,53.6,0.01,93403,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Saidu Sharif,Naturally Ventilated,53.0,0.0,no change,24.8,76.6,24.8,76.6,24.7,76.5,24.7,76.5,24.7,76.5,24.7,76.5,2.83,0.01,2.83,Database 1
3178,Pakistan,-3.0,99.12,20.19,0.6,0.77,65.1,0.07,93404,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Saidu Sharif,Naturally Ventilated,53.0,-1.0,no change,21.4,70.5,21.4,70.5,21.3,70.4,21.3,70.3,21.3,70.3,21.3,70.3,14.35,0.07,14.35,Database 1
3179,Pakistan,-1.87,70.4,21.13,0.62,0.89,64.8,0.04,93405,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Saidu Sharif,Naturally Ventilated,53.0,0.0,no change,21.7,71.1,21.7,71.1,21.6,70.9,21.5,70.7,21.5,70.7,21.5,70.7,8.68,0.04,8.68,Database 1
3180,Pakistan,-0.99,25.86,23.92,0.62,0.89,49.8,0.12,93406,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Saidu Sharif,Naturally Ventilated,53.0,0.0,no change,24.0,75.2,24.0,75.2,24.4,75.9,24.8,76.6,24.7,76.5,24.7,76.5,22.76,0.12,22.76,Database 1
3181,Pakistan,-0.26,6.36,24.26,0.62,1.01,43.2,0.04,93407,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Saidu Sharif,Naturally Ventilated,53.0,0.0,no change,25.0,77.0,25.0,77.0,24.5,76.2,24.1,75.3,24.1,75.4,24.1,75.4,7.11,0.04,7.11,Database 1
3182,Pakistan,-0.02,5.01,25.14,0.62,1.01,36.7,0.09,93408,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Saidu Sharif,Naturally Ventilated,53.0,0.0,no change,25.5,77.9,25.5,77.9,25.5,77.9,25.5,77.9,25.5,77.9,25.5,77.9,17.72,0.09,17.72,Database 1
3183,Pakistan,0.15,5.45,25.73,0.62,1.01,32.3,0.1,93409,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Saidu Sharif,Naturally Ventilated,53.0,0.0,no change,26.3,79.3,26.3,79.3,26.2,79.2,26.2,79.1,26.2,79.2,26.2,79.2,20.16,0.1,20.16,Database 1
3184,Pakistan,0.35,7.59,26.46,0.62,1.01,28.8,0.14,93410,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Saidu Sharif,Naturally Ventilated,53.0,1.0,cooler,27.2,81.0,27.2,81.0,27.3,81.1,27.3,81.2,27.3,81.1,27.3,81.1,28.43,0.14,28.43,Database 1
3185,Pakistan,0.71,15.6,27.09,0.62,1.01,34.0,0.18,93411,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Saidu Sharif,Naturally Ventilated,53.0,1.0,cooler,28.4,83.1,28.4,83.1,28.3,82.9,28.2,82.7,28.2,82.8,28.2,82.8,36.4,0.18,36.4,Database 1
3186,Pakistan,1.05,28.45,28.12,0.62,1.01,31.7,0.09,93412,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Saidu Sharif,Naturally Ventilated,53.0,1.0,cooler,28.9,84.0,28.9,84.0,28.9,84.0,28.9,84.0,28.9,84.0,28.9,84.0,17.72,0.09,17.72,Database 1
3187,Pakistan,2.54,94.15,29.56,0.62,1.01,14.8,0.4,93413,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Saidu Sharif,Naturally Ventilated,53.0,1.0,cooler,33.7,92.7,33.7,92.7,34.1,93.4,34.5,94.1,34.4,93.9,34.4,93.9,78.13,0.4,78.13,Database 1
3188,Pakistan,1.18,34.2,29.41,0.52,0.77,37.3,0.0,93414,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Saidu Sharif,Naturally Ventilated,53.0,1.0,cooler,30.9,87.6,30.9,87.6,31.1,87.9,31.2,88.2,31.2,88.2,31.2,88.2,0.18,0.0,0.18,Database 1
3189,Pakistan,1.61,56.92,30.16,0.5,0.77,36.2,0.0,93415,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Saidu Sharif,Naturally Ventilated,53.0,1.0,cooler,31.9,89.4,31.9,89.4,32.0,89.6,32.1,89.8,32.1,89.8,32.1,89.8,0.49,0.0,0.49,Database 1
3190,Pakistan,1.65,59.14,30.06,0.5,0.77,27.7,0.0,93416,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Saidu Sharif,Naturally Ventilated,53.0,1.0,cooler,32.1,89.8,32.1,89.8,32.4,90.2,32.6,90.7,32.6,90.7,32.6,90.7,0.18,0.0,0.18,Database 1
3191,Pakistan,1.19,34.69,28.43,0.52,0.89,14.1,0.02,93417,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Saidu Sharif,Naturally Ventilated,53.0,0.0,cooler,30.6,87.1,30.6,87.1,30.9,87.5,31.1,88.0,31.1,88.0,31.1,88.0,4.43,0.02,4.43,Database 1
3192,Pakistan,1.78,66.04,31.28,0.52,1.88,14.1,0.03,93418,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Saidu Sharif,Naturally Ventilated,53.0,0.0,no change,30.1,86.2,30.1,86.2,30.2,86.4,30.3,86.6,30.3,86.5,30.3,86.5,5.69,0.03,5.69,Database 1
3193,Pakistan,-0.1,5.22,27.04,0.52,0.77,14.1,0.03,93419,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Saidu Sharif,Naturally Ventilated,53.0,0.0,no change,28.9,84.0,28.9,84.0,29.1,84.4,29.3,84.8,29.3,84.7,29.3,84.7,5.69,0.03,5.69,Database 1
3194,Pakistan,-0.81,18.71,25.76,0.52,0.77,16.2,0.02,93420,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Saidu Sharif,Naturally Ventilated,53.0,0.0,no change,27.6,81.7,27.6,81.7,27.6,81.7,27.6,81.7,27.6,81.7,27.6,81.7,4.43,0.02,4.43,Database 1
3195,Pakistan,-1.03,27.48,25.27,0.52,0.77,19.8,0.02,93421,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Saidu Sharif,Naturally Ventilated,53.0,0.0,no change,26.9,80.4,26.9,80.4,27.1,80.7,27.2,81.0,27.2,81.0,27.2,81.0,4.43,0.02,4.43,Database 1
3196,Pakistan,-2.8,97.77,21.06,0.6,0.77,47.3,0.0,93422,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Saidu Sharif,Naturally Ventilated,53.0,-2.0,no change,22.1,71.8,22.1,71.8,22.3,72.1,22.5,72.5,22.5,72.5,22.5,72.5,0.96,0.0,0.96,Database 1
3197,Pakistan,-2.78,97.64,20.95,0.6,0.77,52.2,0.08,93423,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Saidu Sharif,Naturally Ventilated,53.0,-2.0,no change,22.3,72.1,22.3,72.1,22.2,71.9,22.1,71.8,22.1,71.8,22.1,71.8,15.43,0.08,15.43,Database 1
3198,Pakistan,-0.66,14.22,22.76,0.62,1.13,54.6,0.04,93424,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Saidu Sharif,Naturally Ventilated,53.0,0.0,no change,22.0,71.6,22.0,71.6,22.1,71.7,22.1,71.8,22.1,71.8,22.1,71.8,8.68,0.04,8.68,Database 1
