,Country,Clo,Met,Relative humidity (%),Air velocity (m/s),Unnamed: 0,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Age,Thermal sensation,Thermal sensation acceptability,Thermal preference,Air temperature (¡C),Air temperature (¡F),Tg_h (¡C),Tg_h (¡F),Humidity preference,Air velocity (fpm),Subject«s height (cm),Subject«s weight (kg),Fan,Window,Door,Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
545,Malaysia,0.27,1.1,80.7,0.1,25762,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Winter,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,25.0,0.0,1.0,no change,28.9,84.0,29.0,84.2,more humid,19.69,163.0,72.0,1.0,0.0,1.0,27.5,81.5,Database 2
546,Malaysia,0.26,1.0,80.7,0.1,25763,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Winter,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,36.0,0.0,1.0,no change,28.9,84.0,29.0,84.2,more humid,19.69,162.0,59.0,1.0,0.0,1.0,27.5,81.5,Database 2
547,Malaysia,0.27,1.0,83.3,0.0,25764,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Winter,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,25.0,1.0,1.0,cooler,28.6,83.5,28.9,84.0,no change,0.0,149.0,45.0,0.0,0.0,1.0,27.5,81.5,Database 2
548,Malaysia,0.22,1.0,73.9,0.1,25765,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Winter,Csa,Hot-summer Mediterranean,Beverly Hills,Multifamily housing,Naturally Ventilated,17.0,0.0,1.0,no change,29.0,84.2,29.0,84.2,no change,19.69,143.0,43.0,1.0,1.0,0.0,27.5,81.5,Database 2
549,Malaysia,0.21,1.1,73.9,0.1,25766,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Winter,Csa,Hot-summer Mediterranean,Beverly Hills,Multifamily housing,Naturally Ventilated,25.0,0.0,1.0,no change,29.0,84.2,29.0,84.2,no change,19.69,165.0,50.0,1.0,1.0,0.0,27.5,81.5,Database 2
550,Malaysia,0.47,1.0,74.0,0.2,25767,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Winter,Csa,Hot-summer Mediterranean,Beverly Hills,Multifamily housing,Naturally Ventilated,17.0,0.0,1.0,no change,29.3,84.7,29.5,85.1,no change,39.37,153.0,50.0,1.0,1.0,0.0,27.5,81.5,Database 2
551,Malaysia,0.36,1.1,71.5,0.2,25768,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Winter,Csa,Hot-summer Mediterranean,Beverly Hills,Multifamily housing,Naturally Ventilated,36.0,-1.0,1.0,cooler,28.8,83.8,29.2,84.6,more humid,39.37,163.0,55.0,1.0,1.0,1.0,27.5,81.5,Database 2
552,Malaysia,0.22,0.9,73.5,0.0,25769,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Winter,Csa,Hot-summer Mediterranean,Beverly Hills,Multifamily housing,Naturally Ventilated,36.0,-2.0,1.0,no change,28.7,83.7,28.8,83.8,no change,0.0,162.0,60.0,0.0,0.0,0.0,27.5,81.5,Database 2
553,Malaysia,0.16,0.9,70.9,0.3,25770,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Winter,Csa,Hot-summer Mediterranean,Beverly Hills,Multifamily housing,Naturally Ventilated,46.0,0.0,1.0,cooler,29.4,84.9,29.4,84.9,no change,59.06,155.0,49.0,1.0,1.0,0.0,27.5,81.5,Database 2
554,Malaysia,0.29,0.9,74.2,0.3,25771,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Winter,Csa,Hot-summer Mediterranean,Beverly Hills,Multifamily housing,Naturally Ventilated,36.0,0.0,1.0,no change,29.2,84.6,29.3,84.7,no change,59.06,175.0,70.0,1.0,1.0,0.0,27.5,81.5,Database 2
555,Malaysia,0.18,1.2,71.9,0.2,25772,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Winter,Csa,Hot-summer Mediterranean,Beverly Hills,Multifamily housing,Naturally Ventilated,25.0,0.0,1.0,cooler,29.4,84.9,29.4,84.9,no change,39.37,150.0,48.0,1.0,1.0,0.0,27.5,81.5,Database 2
556,Malaysia,0.2,1.0,71.9,0.4,25773,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Winter,Csa,Hot-summer Mediterranean,Beverly Hills,Multifamily housing,Naturally Ventilated,46.0,-1.0,1.0,no change,29.4,84.9,29.4,84.9,no change,78.74,150.0,47.0,1.0,1.0,0.0,27.5,81.5,Database 2
557,Malaysia,0.18,1.0,70.5,0.2,25774,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Winter,Csa,Hot-summer Mediterranean,Beverly Hills,Multifamily housing,Naturally Ventilated,36.0,0.0,1.0,no change,30.1,86.2,30.2,86.4,drier,39.37,155.0,68.0,1.0,1.0,0.0,27.5,81.5,Database 2
558,Malaysia,0.3,1.0,72.7,0.1,25775,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Winter,Csa,Hot-summer Mediterranean,Beverly Hills,Multifamily housing,Naturally Ventilated,25.0,0.0,1.0,no change,29.8,85.6,29.9,85.8,no change,19.69,156.0,50.0,1.0,1.0,0.0,27.5,81.5,Database 2
559,Malaysia,0.18,1.0,72.7,0.1,25776,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Winter,Csa,Hot-summer Mediterranean,Beverly Hills,Multifamily housing,Naturally Ventilated,25.0,0.0,1.0,cooler,29.8,85.6,29.9,85.8,no change,19.69,156.0,48.0,1.0,1.0,0.0,27.5,81.5,Database 2
560,Malaysia,0.3,1.1,71.3,0.3,25777,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Winter,Csa,Hot-summer Mediterranean,Beverly Hills,Multifamily housing,Naturally Ventilated,25.0,0.0,1.0,cooler,29.1,84.4,29.2,84.6,drier,59.06,157.0,46.0,1.0,1.0,0.0,27.5,81.5,Database 2
561,Malaysia,0.11,0.9,72.0,0.2,25778,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Winter,Csa,Hot-summer Mediterranean,Beverly Hills,Multifamily housing,Naturally Ventilated,17.0,-1.0,1.0,cooler,29.2,84.6,29.5,85.1,no change,39.37,157.0,49.0,1.0,1.0,1.0,27.5,81.5,Database 2
562,Malaysia,0.26,1.0,84.6,0.2,25779,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Winter,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,46.0,0.0,1.0,cooler,28.9,84.0,29.1,84.4,no change,39.37,165.0,80.0,1.0,1.0,1.0,27.5,81.5,Database 2
563,Malaysia,0.36,1.1,83.6,0.2,25780,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Winter,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,46.0,0.0,1.0,cooler,28.8,83.8,28.8,83.8,no change,39.37,161.0,70.0,1.0,1.0,1.0,27.5,81.5,Database 2
564,Malaysia,0.22,1.1,80.1,0.2,25781,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Winter,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,46.0,0.0,1.0,no change,29.2,84.6,29.4,84.9,no change,39.37,150.0,75.0,1.0,1.0,1.0,27.5,81.5,Database 2
565,Malaysia,0.27,1.1,80.3,0.2,25782,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Winter,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,36.0,0.0,1.0,cooler,29.7,85.5,29.9,85.8,no change,39.37,150.0,60.0,1.0,1.0,1.0,27.5,81.5,Database 2
566,Malaysia,0.27,1.1,80.2,0.3,25783,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Winter,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,46.0,0.0,1.0,cooler,29.3,84.7,29.4,84.9,no change,59.06,160.0,51.0,1.0,1.0,1.0,27.5,81.5,Database 2
567,Malaysia,0.4,1.1,80.2,0.4,25784,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Winter,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,46.0,0.0,1.0,cooler,29.3,84.7,29.4,84.9,no change,78.74,160.0,48.0,1.0,1.0,1.0,27.5,81.5,Database 2
568,Malaysia,0.47,1.2,76.4,0.3,25785,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Winter,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,46.0,-2.0,1.0,no change,30.5,86.9,30.6,87.1,no change,59.06,165.0,60.0,1.0,1.0,0.0,27.5,81.5,Database 2
569,Malaysia,0.22,0.9,78.7,0.2,25786,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Winter,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,17.0,0.0,0.0,cooler,30.2,86.4,30.2,86.4,no change,39.37,165.0,46.0,1.0,1.0,1.0,27.5,81.5,Database 2
570,Malaysia,0.35,1.0,78.0,0.1,25787,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Winter,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,36.0,0.0,1.0,no change,30.7,87.3,30.7,87.3,more humid,19.69,167.0,54.0,1.0,1.0,1.0,27.5,81.5,Database 2
571,Malaysia,0.28,1.1,78.2,0.2,25788,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Winter,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,25.0,2.0,1.0,cooler,30.5,86.9,30.5,86.9,more humid,39.37,164.0,52.0,1.0,1.0,1.0,27.5,81.5,Database 2
572,Malaysia,0.26,1.0,78.1,0.0,25789,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Winter,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,25.0,0.0,1.0,cooler,30.2,86.4,30.5,86.9,no change,0.0,163.0,68.0,1.0,1.0,1.0,27.5,81.5,Database 2
573,Malaysia,0.26,1.0,78.1,0.4,25790,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Winter,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,25.0,1.0,1.0,no change,29.8,85.6,30.1,86.2,no change,78.74,161.0,56.0,1.0,1.0,1.0,27.5,81.5,Database 2
574,Malaysia,0.48,1.1,69.7,0.6,25791,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Winter,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,36.0,2.0,1.0,cooler,32.5,90.5,32.6,90.7,no change,118.11,148.0,42.0,1.0,1.0,1.0,27.5,81.5,Database 2
575,Malaysia,0.36,1.1,72.6,0.3,25792,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Winter,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,25.0,1.0,1.0,no change,30.9,87.6,30.9,87.6,more humid,59.06,175.0,60.0,1.0,1.0,1.0,27.5,81.5,Database 2
576,Malaysia,0.27,1.1,72.6,0.3,25793,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Winter,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,25.0,0.0,1.0,cooler,30.9,87.6,30.9,87.6,no change,59.06,148.0,50.0,1.0,1.0,1.0,27.5,81.5,Database 2
577,Malaysia,0.42,1.0,72.5,0.1,25794,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Winter,Af,Tropical rainforest,Kinarut,Multifamily housing,Naturally Ventilated,56.0,0.0,1.0,no change,32.7,90.9,33.0,91.4,no change,19.69,154.0,60.0,1.0,1.0,0.0,27.5,81.5,Database 2
578,Malaysia,0.35,0.9,71.8,0.1,25795,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Winter,Af,Tropical rainforest,Kinarut,Multifamily housing,Naturally Ventilated,56.0,2.0,1.0,no change,33.0,91.4,33.0,91.4,no change,19.69,180.0,75.0,1.0,1.0,0.0,27.5,81.5,Database 2
579,Malaysia,0.36,1.2,75.5,0.3,25796,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Winter,Af,Tropical rainforest,Kinarut,Multifamily housing,Naturally Ventilated,25.0,0.0,1.0,no change,31.4,88.5,31.5,88.7,drier,59.06,160.0,50.0,1.0,1.0,1.0,27.5,81.5,Database 2
580,Malaysia,0.18,0.9,73.3,0.4,25797,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Winter,Af,Tropical rainforest,Kinarut,Multifamily housing,Naturally Ventilated,17.0,-2.0,1.0,warmer,31.2,88.2,31.6,88.9,no change,78.74,160.0,60.0,0.0,1.0,1.0,27.5,81.5,Database 2
581,Malaysia,0.26,1.0,75.4,0.2,25798,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Winter,Af,Tropical rainforest,Kinarut,Multifamily housing,Naturally Ventilated,25.0,1.0,1.0,cooler,30.9,87.6,31.3,88.3,no change,39.37,168.0,83.0,1.0,1.0,1.0,27.5,81.5,Database 2
582,Malaysia,0.45,1.0,75.9,0.1,25799,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Winter,Af,Tropical rainforest,Kinarut,Multifamily housing,Naturally Ventilated,36.0,1.0,1.0,cooler,30.4,86.7,30.8,87.4,no change,19.69,153.0,59.0,1.0,0.0,1.0,27.5,81.5,Database 2
583,Malaysia,0.27,1.1,76.1,0.0,25800,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Winter,Af,Tropical rainforest,Kinarut,Multifamily housing,Naturally Ventilated,36.0,0.0,1.0,cooler,30.8,87.4,31.1,88.0,no change,0.0,158.0,65.0,0.0,1.0,0.0,27.5,81.5,Database 2
584,Malaysia,0.26,1.1,75.9,0.1,25801,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Winter,Af,Tropical rainforest,Kinarut,Multifamily housing,Naturally Ventilated,25.0,0.0,1.0,no change,30.9,87.6,31.2,88.2,more humid,19.69,160.0,75.0,0.0,1.0,0.0,27.5,81.5,Database 2
585,Malaysia,0.37,1.2,76.2,0.1,25802,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Winter,Af,Tropical rainforest,Kinarut,Multifamily housing,Naturally Ventilated,46.0,1.0,1.0,cooler,30.2,86.4,30.5,86.9,no change,19.69,148.0,55.0,1.0,0.0,1.0,27.5,81.5,Database 2
586,Malaysia,0.21,1.0,76.2,0.4,25803,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Winter,Af,Tropical rainforest,Kinarut,Multifamily housing,Naturally Ventilated,46.0,0.0,1.0,no change,30.2,86.4,30.5,86.9,more humid,78.74,162.0,65.0,1.0,0.0,1.0,27.5,81.5,Database 2
587,Malaysia,0.26,0.9,78.0,0.3,25804,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Winter,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,25.0,0.0,1.0,cooler,28.4,83.1,28.6,83.5,drier,59.06,178.0,81.0,1.0,0.0,1.0,27.5,81.5,Database 2
588,Malaysia,0.36,0.9,78.9,0.3,25805,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Winter,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,25.0,0.0,1.0,cooler,28.3,82.9,28.4,83.1,drier,59.06,158.0,73.0,1.0,0.0,1.0,27.5,81.5,Database 2
589,Malaysia,0.26,0.9,78.7,0.0,25806,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Winter,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,25.0,0.0,1.0,cooler,28.8,83.8,29.1,84.4,no change,0.0,179.0,65.0,1.0,1.0,1.0,27.5,81.5,Database 2
590,Malaysia,0.11,1.0,78.0,0.0,25807,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Winter,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,25.0,0.0,1.0,no change,28.8,83.8,29.1,84.4,no change,0.0,156.0,56.0,1.0,1.0,1.0,27.5,81.5,Database 2
591,Malaysia,0.35,1.3,77.6,0.2,25808,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Winter,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,25.0,1.0,1.0,cooler,28.3,82.9,28.5,83.3,no change,39.37,157.0,45.0,1.0,1.0,1.0,27.5,81.5,Database 2
