,Country,Clo,Met,Relative humidity (%),Air velocity (m/s),Unnamed: 0,Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Age,Thermal sensation,Thermal preference,Air temperature (¡C),Air temperature (¡F),Air velocity (fpm),Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
1024,Iran,0.98,1.3,62.0,0.03,73298,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,warmer,19.6,67.3,5.9,20.7,69.2,Database 2
1025,Iran,0.87,1.0,57.0,0.04,73299,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,0.0,warmer,19.4,66.9,7.9,20.7,69.2,Database 2
1026,Iran,0.98,1.0,57.0,0.05,73300,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,0.0,warmer,19.4,66.9,9.8,20.7,69.2,Database 2
1027,Iran,0.67,1.3,57.0,0.03,73301,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,55.0,0.0,no change,19.4,66.9,5.9,20.7,69.2,Database 2
1028,Iran,0.74,1.2,48.0,0.04,73302,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,25.0,0.0,no change,19.4,66.9,7.9,20.7,69.2,Database 2
1029,Iran,0.88,1.2,48.0,0.05,73303,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,no change,19.4,66.9,9.8,20.7,69.2,Database 2
1030,Iran,0.97,1.2,48.0,0.05,73304,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,55.0,0.0,warmer,19.4,66.9,9.8,20.7,69.2,Database 2
1031,Iran,0.96,1.0,48.0,0.05,73305,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,no change,19.4,66.9,9.8,20.7,69.2,Database 2
1032,Iran,1.11,1.0,47.0,0.06,73306,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,no change,18.3,64.9,11.8,20.7,69.2,Database 2
1033,Iran,0.98,1.3,47.0,0.06,73307,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,no change,18.3,64.9,11.8,20.7,69.2,Database 2
1034,Iran,0.92,1.2,47.0,0.07,73308,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,25.0,-1.0,warmer,18.3,64.9,13.8,20.7,69.2,Database 2
1035,Iran,0.86,1.3,47.0,0.07,73309,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,no change,18.3,64.9,13.8,20.7,69.2,Database 2
1036,Iran,0.68,1.0,55.0,0.04,73310,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,0.0,no change,20.6,69.1,7.9,20.7,69.2,Database 2
1037,Iran,0.68,1.4,55.0,0.04,73311,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,25.0,0.0,no change,20.6,69.1,7.9,20.7,69.2,Database 2
1038,Iran,0.84,1.2,55.0,0.05,73312,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,25.0,0.0,no change,20.6,69.1,9.8,20.7,69.2,Database 2
1039,Iran,0.68,1.2,55.0,0.04,73313,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,no change,20.6,69.1,7.9,20.7,69.2,Database 2
1040,Iran,0.78,1.0,58.0,0.02,73314,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,no change,21.0,69.8,3.9,20.7,69.2,Database 2
1041,Iran,0.98,1.0,58.0,0.02,73315,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,25.0,0.0,no change,21.0,69.8,3.9,20.7,69.2,Database 2
1042,Iran,0.78,1.3,60.0,0.04,73316,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,warmer,19.6,67.3,7.9,20.7,69.2,Database 2
1043,Iran,0.87,1.0,62.0,0.06,73317,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,0.0,no change,20.3,68.5,11.8,20.7,69.2,Database 2
1044,Iran,0.78,1.0,62.0,0.05,73318,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,25.0,0.0,no change,20.3,68.5,9.8,20.7,69.2,Database 2
1045,Iran,0.76,1.0,62.0,0.04,73319,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,25.0,0.0,warmer,20.3,68.5,7.9,20.7,69.2,Database 2
1046,Iran,0.89,1.2,62.0,0.01,73320,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,warmer,20.3,68.5,2.0,20.7,69.2,Database 2
1047,Iran,0.56,1.2,62.0,0.03,73321,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,no change,21.6,70.9,5.9,20.7,69.2,Database 2
1048,Iran,0.54,1.2,62.0,0.03,73322,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,25.0,0.0,no change,21.6,70.9,5.9,20.7,69.2,Database 2
1049,Iran,0.71,1.0,62.0,0.05,73323,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,25.0,0.0,no change,21.6,70.9,9.8,20.7,69.2,Database 2
1050,Iran,0.78,1.3,50.0,0.02,73324,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,25.0,0.0,no change,20.8,69.4,3.9,20.7,69.2,Database 2
1051,Iran,0.98,1.2,50.0,0.02,73325,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,no change,20.8,69.4,3.9,20.7,69.2,Database 2
1052,Iran,0.78,1.0,50.0,0.02,73326,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,no change,20.8,69.4,3.9,20.7,69.2,Database 2
1053,Iran,0.67,1.3,50.0,0.04,73327,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,25.0,0.0,no change,20.8,69.4,7.9,20.7,69.2,Database 2
1054,Iran,0.55,1.3,36.0,0.14,73328,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,25.0,0.0,no change,22.5,72.5,27.6,20.7,69.2,Database 2
1055,Iran,0.62,1.3,36.0,0.09,73329,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,no change,22.5,72.5,17.7,20.7,69.2,Database 2
1056,Iran,0.63,1.2,36.0,0.08,73330,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,no change,22.5,72.5,15.7,20.7,69.2,Database 2
1057,Iran,1.67,1.2,55.0,0.02,73331,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,25.0,-1.0,no change,16.3,61.3,3.9,20.7,69.2,Database 2
1058,Iran,1.75,1.2,55.0,0.03,73332,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,25.0,-1.0,warmer,16.3,61.3,5.9,20.7,69.2,Database 2
1059,Iran,1.45,1.0,55.0,0.03,73333,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,55.0,-1.0,warmer,16.3,61.3,5.9,20.7,69.2,Database 2
1060,Iran,1.23,1.1,57.0,0.04,73334,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,-1.0,warmer,15.4,59.7,7.9,20.7,69.2,Database 2
1061,Iran,1.18,1.0,57.0,0.03,73335,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,-1.0,warmer,15.4,59.7,5.9,20.7,69.2,Database 2
1062,Iran,1.42,1.2,57.0,0.05,73336,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,25.0,-1.0,warmer,15.4,59.7,9.8,20.7,69.2,Database 2
1063,Iran,1.28,1.2,57.0,0.05,73337,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,-1.0,warmer,15.4,59.7,9.8,20.7,69.2,Database 2
1064,Iran,1.02,1.2,57.0,0.03,73338,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,-1.0,warmer,15.4,59.7,5.9,20.7,69.2,Database 2
1065,Iran,1.68,1.0,57.0,0.06,73339,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,25.0,-1.0,warmer,15.4,59.7,11.8,20.7,69.2,Database 2
1066,Iran,1.28,1.2,57.0,0.04,73340,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,25.0,-1.0,warmer,15.4,59.7,7.9,20.7,69.2,Database 2
1067,Iran,1.45,1.0,57.0,0.02,73341,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,-1.0,warmer,15.4,59.7,3.9,20.7,69.2,Database 2
1068,Iran,1.48,1.2,57.0,0.02,73342,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,-1.0,warmer,15.4,59.7,3.9,20.7,69.2,Database 2
1069,Iran,1.75,1.2,57.0,0.03,73343,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,25.0,-1.0,warmer,15.4,59.7,5.9,20.7,69.2,Database 2
1070,Iran,1.12,1.0,57.0,0.02,73344,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,-1.0,warmer,15.4,59.7,3.9,20.7,69.2,Database 2
1071,Iran,1.11,1.0,57.0,0.05,73345,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,-1.0,warmer,15.4,59.7,9.8,20.7,69.2,Database 2
1072,Iran,1.09,1.1,69.0,0.03,73346,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,55.0,0.0,no change,18.6,65.5,5.9,20.7,69.2,Database 2
1073,Iran,1.12,1.2,69.0,0.03,73347,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,no change,18.6,65.5,5.9,20.7,69.2,Database 2
1074,Iran,0.92,1.2,69.0,0.04,73348,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,no change,18.6,65.5,7.9,20.7,69.2,Database 2
1075,Iran,0.98,1.2,69.0,0.02,73349,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,25.0,0.0,no change,18.6,65.5,3.9,20.7,69.2,Database 2
1076,Iran,1.14,1.2,69.0,0.02,73350,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,25.0,0.0,no change,18.6,65.5,3.9,20.7,69.2,Database 2
1077,Iran,0.56,1.4,71.0,0.03,73351,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,25.0,0.0,no change,21.2,70.2,5.9,20.7,69.2,Database 2
1078,Iran,0.76,1.2,71.0,0.03,73352,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,25.0,0.0,no change,21.2,70.2,5.9,20.7,69.2,Database 2
1079,Iran,0.67,1.2,71.0,0.02,73353,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,no change,21.2,70.2,3.9,20.7,69.2,Database 2
1080,Iran,0.66,1.2,71.0,0.03,73354,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,0.0,no change,21.2,70.2,5.9,20.7,69.2,Database 2
1081,Iran,0.61,1.4,71.0,0.01,73355,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,55.0,0.0,no change,21.2,70.2,2.0,20.7,69.2,Database 2
1082,Iran,0.67,1.0,68.0,0.03,73356,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,no change,20.4,68.7,5.9,20.7,69.2,Database 2
1083,Iran,0.68,1.0,68.0,0.04,73357,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,25.0,0.0,no change,20.4,68.7,7.9,20.7,69.2,Database 2
1084,Iran,0.9,1.2,68.0,0.04,73358,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,25.0,0.0,no change,20.4,68.7,7.9,20.7,69.2,Database 2
1085,Iran,0.76,1.2,68.0,0.04,73359,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,no change,20.4,68.7,7.9,20.7,69.2,Database 2
1086,Iran,0.67,1.4,68.0,0.03,73360,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,25.0,0.0,no change,20.4,68.7,5.9,20.7,69.2,Database 2
1087,Iran,0.9,1.2,62.0,0.02,73361,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,no change,20.2,68.4,3.9,20.7,69.2,Database 2
1088,Iran,0.78,1.0,62.0,0.02,73362,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,0.0,no change,20.2,68.4,3.9,20.7,69.2,Database 2
1089,Iran,0.87,1.2,62.0,0.02,73363,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,55.0,0.0,no change,20.2,68.4,3.9,20.7,69.2,Database 2
1090,Iran,0.54,1.2,67.0,0.02,73364,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,no change,21.8,71.2,3.9,20.7,69.2,Database 2
1091,Iran,0.59,1.2,67.0,0.02,73365,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,25.0,0.0,no change,21.8,71.2,3.9,20.7,69.2,Database 2
1092,Iran,0.57,1.0,67.0,0.02,73366,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,25.0,0.0,no change,21.8,71.2,3.9,20.7,69.2,Database 2
1093,Iran,0.55,1.0,67.0,0.03,73367,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,no change,21.8,71.2,5.9,20.7,69.2,Database 2
1094,Iran,0.67,1.0,67.0,0.01,73368,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,25.0,0.0,no change,21.8,71.2,2.0,20.7,69.2,Database 2
1095,Iran,0.66,1.2,67.0,0.02,73369,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,no change,21.8,71.2,3.9,20.7,69.2,Database 2
1096,Iran,0.67,1.2,67.0,0.02,73370,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,0.0,no change,21.8,71.2,3.9,20.7,69.2,Database 2
1097,Iran,0.71,1.1,67.0,0.03,73371,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,no change,21.8,71.2,5.9,20.7,69.2,Database 2
1098,Iran,0.64,1.2,59.0,0.02,73372,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,0.0,no change,21.9,71.4,3.9,20.7,69.2,Database 2
1099,Iran,0.55,1.2,59.0,0.02,73373,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,no change,21.9,71.4,3.9,20.7,69.2,Database 2
1100,Iran,0.65,1.4,71.0,0.01,73374,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,55.0,0.0,no change,21.2,70.2,2.0,20.7,69.2,Database 2
1101,Iran,0.67,1.2,71.0,0.02,73375,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,0.0,no change,21.2,70.2,3.9,20.7,69.2,Database 2
1102,Iran,0.64,1.2,71.0,0.02,73376,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,no change,21.2,70.2,3.9,20.7,69.2,Database 2
1103,Iran,1.21,1.2,62.0,0.02,73377,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,-1.0,no change,18.9,66.0,3.9,20.7,69.2,Database 2
1104,Iran,1.18,1.1,62.0,0.02,73378,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,0.0,no change,18.9,66.0,3.9,20.7,69.2,Database 2
1105,Iran,0.97,1.2,62.0,0.03,73379,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,55.0,0.0,no change,18.9,66.0,5.9,20.7,69.2,Database 2
1106,Iran,0.98,1.4,62.0,0.02,73380,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,0.0,no change,18.9,66.0,3.9,20.7,69.2,Database 2
1107,Iran,0.86,1.2,62.0,0.03,73381,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,no change,18.9,66.0,5.9,20.7,69.2,Database 2
1108,Iran,0.88,1.2,62.0,0.05,73382,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,25.0,0.0,no change,18.9,66.0,9.8,20.7,69.2,Database 2
1109,Iran,0.69,1.2,59.0,0.03,73383,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,15.0,0.0,no change,21.1,70.0,5.9,20.7,69.2,Database 2
1110,Iran,0.65,1.2,71.0,0.02,73384,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,15.0,0.0,no change,19.1,66.4,3.9,20.7,69.2,Database 2
1111,Iran,0.67,1.0,71.0,0.02,73385,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,no change,19.1,66.4,3.9,20.7,69.2,Database 2
1112,Iran,0.76,1.2,71.0,0.03,73386,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,0.0,no change,19.1,66.4,5.9,20.7,69.2,Database 2
1113,Iran,1.14,1.1,50.0,0.02,73387,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,0.0,no change,17.4,63.3,3.9,20.7,69.2,Database 2
1114,Iran,1.65,1.0,50.0,0.01,73388,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,-1.0,warmer,17.4,63.3,2.0,20.7,69.2,Database 2
1115,Iran,1.7,1.1,60.0,0.01,73389,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,55.0,-1.0,warmer,17.7,63.9,2.0,20.7,69.2,Database 2
1116,Iran,1.64,1.2,60.0,0.04,73390,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,-1.0,no change,17.8,64.0,7.9,20.7,69.2,Database 2
1117,Iran,1.16,1.1,58.0,0.02,73391,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,25.0,-1.0,no change,16.6,61.9,3.9,20.7,69.2,Database 2
1118,Iran,1.34,1.2,58.0,0.03,73392,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,-1.0,warmer,16.6,61.9,5.9,20.7,69.2,Database 2
1119,Iran,1.34,1.1,58.0,0.03,73393,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,-1.0,warmer,16.6,61.9,5.9,20.7,69.2,Database 2
1120,Iran,1.75,1.0,58.0,0.02,73394,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,55.0,-1.0,warmer,16.6,61.9,3.9,20.7,69.2,Database 2
1121,Iran,1.78,1.0,58.0,0.02,73395,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,-1.0,no change,16.6,61.9,3.9,20.7,69.2,Database 2
1122,Iran,1.75,1.2,58.0,0.04,73396,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,25.0,-1.0,warmer,16.6,61.9,7.9,20.7,69.2,Database 2
1123,Iran,0.6,1.2,52.0,0.03,73397,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,no change,22.1,71.8,5.9,20.7,69.2,Database 2
1124,Iran,1.65,1.0,52.0,0.02,73398,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,0.0,no change,16.3,61.3,3.9,20.7,69.2,Database 2
1125,Iran,1.78,1.0,52.0,0.02,73399,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,-1.0,warmer,16.3,61.3,3.9,20.7,69.2,Database 2
1126,Iran,1.73,1.2,52.0,0.02,73400,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,-1.0,warmer,16.3,61.3,3.9,20.7,69.2,Database 2
1127,Iran,1.05,1.4,73.0,0.04,73401,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,55.0,0.0,no change,19.6,67.3,7.9,20.7,69.2,Database 2
1128,Iran,0.87,1.2,73.0,0.04,73402,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,no change,19.6,67.3,7.9,20.7,69.2,Database 2
1129,Iran,0.88,1.2,73.0,0.04,73403,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,no change,19.6,67.3,7.9,20.7,69.2,Database 2
1130,Iran,0.76,1.2,73.0,0.02,73404,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,25.0,0.0,no change,19.6,67.3,3.9,20.7,69.2,Database 2
1131,Iran,0.83,1.2,69.0,0.03,73405,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,0.0,no change,20.3,68.5,5.9,20.7,69.2,Database 2
1132,Iran,0.86,1.2,69.0,0.03,73406,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,15.0,0.0,no change,20.3,68.5,5.9,20.7,69.2,Database 2
1133,Iran,0.91,1.2,69.0,0.03,73407,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,0.0,no change,20.3,68.5,5.9,20.7,69.2,Database 2
1134,Iran,0.74,1.2,69.0,0.05,73408,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,35.0,0.0,no change,20.3,68.5,9.8,20.7,69.2,Database 2
1135,Iran,0.75,1.4,69.0,0.05,73409,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,25.0,0.0,no change,20.3,68.5,9.8,20.7,69.2,Database 2
1136,Iran,0.78,1.2,69.0,0.04,73410,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,0.0,no change,20.3,68.5,7.9,20.7,69.2,Database 2
1137,Iran,0.9,1.2,65.0,0.06,73411,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,55.0,0.0,no change,20.1,68.2,11.8,20.7,69.2,Database 2
1138,Iran,0.77,1.2,65.0,0.06,73412,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,0.0,no change,20.1,68.2,11.8,20.7,69.2,Database 2
1139,Iran,0.89,1.2,65.0,0.06,73413,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,0.0,no change,20.1,68.2,11.8,20.7,69.2,Database 2
1140,Iran,0.71,1.2,67.0,0.02,73414,Shahin Heidari,2014.0,Winter,BWh,Hot desert,Bandar Abbas,Multifamily housing,Naturally Ventilated,45.0,0.0,no change,20.3,68.5,3.9,20.7,69.2,Database 2
