,Country,Clo,Relative humidity (%),Unnamed: 0,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Age,Thermal sensation,Thermal preference,Air temperature (¡C),Air temperature (¡F),Ta_m (¡C),Ta_m (¡F),Database
612,Canada,1.5,10.7,84572,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1995.0,Winter,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,46.0,-1.0,no change,23.1,73.6,23.2,73.8,Database 1
613,Canada,0.7,14.1,84573,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1995.0,Winter,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,39.0,-2.0,no change,23.4,74.1,23.4,74.1,Database 1
614,Canada,0.7,10.4,84574,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1995.0,Winter,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,39.0,-2.0,warmer,23.1,73.6,23.4,74.1,Database 1
615,Canada,1.0,10.4,84575,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1995.0,Winter,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,60.0,0.0,no change,23.3,73.9,23.8,74.8,Database 1
616,Canada,0.7,11.1,84576,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1995.0,Winter,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,34.0,0.0,no change,22.6,72.7,22.6,72.7,Database 1
617,Canada,1.0,15.3,84577,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1995.0,Winter,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,55.0,-1.0,no change,22.4,72.3,23.2,73.8,Database 1
618,Canada,0.7,15.2,84578,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1995.0,Winter,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,61.0,0.0,no change,22.3,72.1,22.8,73.0,Database 1
619,Canada,0.4,13.8,84579,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1995.0,Winter,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,38.0,-1.0,no change,23.3,73.9,23.3,73.9,Database 1
620,Canada,0.8,13.5,84580,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1995.0,Winter,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,36.0,-1.0,no change,24.1,75.4,24.3,75.7,Database 1
621,Canada,0.7,19.3,84581,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1995.0,Spring,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,36.0,-1.0,warmer,22.8,73.0,23.3,73.9,Database 1
622,Canada,0.6,14.7,84582,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1995.0,Winter,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,37.0,0.0,no change,22.9,73.2,23.3,73.9,Database 1
623,Canada,0.7,15.8,84583,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1995.0,Spring,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,45.0,0.0,no change,24.6,76.3,24.6,76.3,Database 1
624,Canada,1.1,14.0,84584,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1995.0,Winter,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,48.0,1.0,cooler,23.7,74.7,24.4,75.9,Database 1
625,Canada,1.3,13.8,84585,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1995.0,Winter,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,38.0,-2.0,warmer,23.7,74.7,24.2,75.6,Database 1
626,Canada,0.7,14.2,84586,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1995.0,Winter,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,42.0,0.0,no change,24.2,75.6,24.5,76.1,Database 1
627,Canada,0.7,19.1,84587,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1995.0,Spring,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,43.0,1.0,cooler,23.8,74.8,23.8,74.8,Database 1
628,Canada,0.7,11.4,84588,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1995.0,Winter,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,46.0,-1.0,no change,23.4,74.1,23.3,73.9,Database 1
629,Canada,0.7,10.9,84589,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1995.0,Winter,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,38.0,-1.0,warmer,22.4,72.3,23.0,73.4,Database 1
630,Canada,0.7,14.0,84590,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1995.0,Winter,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,32.0,1.0,cooler,23.2,73.8,23.7,74.7,Database 1
631,Canada,1.1,10.0,84591,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1995.0,Winter,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,40.0,0.0,no change,23.2,73.8,23.7,74.7,Database 1
632,Canada,0.9,11.1,84592,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1995.0,Winter,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,40.0,0.0,no change,23.0,73.4,23.5,74.3,Database 1
633,Canada,0.6,11.2,84593,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1995.0,Winter,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,32.0,-1.0,no change,21.9,71.4,22.1,71.8,Database 1
634,Canada,0.7,11.4,84594,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1995.0,Winter,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,46.0,-2.0,warmer,23.7,74.7,23.9,75.0,Database 1
635,Canada,1.3,12.7,84595,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1995.0,Winter,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,59.0,0.0,cooler,23.1,73.6,23.3,73.9,Database 1
636,Canada,1.0,14.0,84596,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1995.0,Winter,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,49.0,0.0,no change,23.6,74.5,23.8,74.8,Database 1
637,Canada,1.0,14.8,84597,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1995.0,Winter,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,40.0,0.0,no change,23.0,73.4,23.4,74.1,Database 1
638,Canada,0.9,20.7,84598,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1995.0,Spring,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,33.0,1.0,no change,22.4,72.3,22.7,72.9,Database 1
639,Canada,0.5,19.8,84599,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1995.0,Spring,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,35.0,0.0,no change,23.2,73.8,23.4,74.1,Database 1
640,Canada,0.7,19.1,84600,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1995.0,Spring,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,42.0,-2.0,warmer,21.7,71.1,21.6,70.9,Database 1
641,Canada,0.5,28.3,84601,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1995.0,Winter,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,33.0,0.0,no change,23.2,73.8,23.4,74.1,Database 1
642,Canada,1.0,30.2,84602,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1995.0,Winter,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,36.0,1.0,cooler,22.8,73.0,22.9,73.2,Database 1
643,Canada,1.1,30.6,84603,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1995.0,Winter,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,34.0,0.0,no change,22.9,73.2,23.1,73.6,Database 1
644,Canada,0.6,30.5,84604,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1995.0,Winter,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,35.0,1.0,cooler,22.5,72.5,23.0,73.4,Database 1
645,Canada,1.0,29.7,84605,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1995.0,Winter,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,45.0,0.0,no change,22.1,71.8,22.4,72.3,Database 1
646,Canada,0.9,27.6,84606,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1995.0,Winter,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,38.0,-1.0,warmer,23.4,74.1,23.8,74.8,Database 1
647,Canada,0.7,27.8,84607,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1995.0,Winter,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,53.0,0.0,no change,22.7,72.9,22.7,72.9,Database 1
648,Canada,0.9,27.0,84608,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1995.0,Winter,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,38.0,0.0,no change,23.6,74.5,23.8,74.8,Database 1
649,Canada,0.9,29.5,84609,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1995.0,Winter,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,40.0,-2.0,warmer,22.0,71.6,23.0,73.4,Database 1
650,Canada,0.7,29.3,84610,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1995.0,Winter,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,56.0,-1.0,no change,22.1,71.8,22.6,72.7,Database 1
651,Canada,0.8,27.6,84611,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1995.0,Winter,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,38.0,0.0,no change,23.1,73.6,23.4,74.1,Database 1
652,Canada,0.6,29.3,84612,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1995.0,Winter,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,52.0,0.0,no change,22.2,72.0,22.6,72.7,Database 1
653,Canada,1.1,28.7,84613,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1995.0,Winter,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,50.0,0.0,no change,23.2,73.8,23.5,74.3,Database 1
654,Canada,0.6,29.4,84614,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1995.0,Winter,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,50.0,1.0,cooler,23.2,73.8,23.7,74.7,Database 1
655,Canada,0.7,28.5,84615,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1995.0,Winter,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,28.0,-2.0,warmer,21.2,70.2,21.8,71.2,Database 1
656,Canada,0.7,28.0,84616,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1995.0,Winter,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,35.0,1.0,no change,22.6,72.7,22.8,73.0,Database 1
657,Canada,0.7,26.9,84617,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1995.0,Winter,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,41.0,-1.0,no change,22.6,72.7,22.9,73.2,Database 1
658,Canada,1.1,26.0,84618,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1995.0,Winter,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,52.0,0.0,cooler,23.4,74.1,23.8,74.8,Database 1
659,Canada,0.9,28.2,84619,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1995.0,Winter,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,43.0,0.0,no change,23.6,74.5,23.8,74.8,Database 1
660,Canada,1.1,29.6,84620,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1995.0,Winter,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,44.0,-1.0,no change,22.2,72.0,23.0,73.4,Database 1
661,Canada,0.6,28.5,84621,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1995.0,Winter,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,40.0,0.0,no change,22.7,72.9,23.0,73.4,Database 1
662,Canada,0.7,27.4,84622,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1995.0,Winter,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,47.0,-1.0,warmer,23.4,74.1,23.8,74.8,Database 1
663,Canada,0.7,28.0,84623,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1995.0,Winter,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,37.0,0.0,no change,23.2,73.8,23.4,74.1,Database 1
664,Canada,1.3,28.4,84624,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1995.0,Winter,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,55.0,0.0,no change,23.1,73.6,23.6,74.5,Database 1
665,Canada,0.9,30.5,84625,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1995.0,Winter,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,45.0,0.0,no change,23.2,73.8,23.6,74.5,Database 1
666,Canada,1.0,31.8,84626,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1995.0,Winter,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,55.0,-2.0,warmer,22.5,72.5,22.7,72.9,Database 1
667,Canada,1.7,29.3,84627,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1995.0,Winter,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,36.0,0.0,no change,23.2,73.8,23.5,74.3,Database 1
668,Canada,0.8,29.1,84628,"Donnini, G. et al (1996) Field Study of Occupant Comfort and Office Thermal Environments in a Cold Climate: Final Report. ADN Inc., Montreal, Quebec, Canada.",Giovanna Donnini,1995.0,Winter,Dfb,Warm-summer humid continental,Montreal,Others,Air Conditioned,37.0,-2.0,warmer,22.3,72.1,22.9,73.2,Database 1
