,Country,Clo,Met,Relative humidity (%),Unnamed: 0,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Thermal sensation,Thermal preference,Thermal comfort,Air temperature (¡C),Air temperature (¡F),Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
720,Japan,0.71,,53.7,62820,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Autumn,Cfa,Humid subtropical,Tsukuba,Multifamily housing,Mixed Mode,-2.0,warmer,1.7,22.4,72.4,17.0,62.6,Database 2
721,Japan,0.56,1.2,65.0,62821,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Autumn,Cfa,Humid subtropical,Tsukuba,Multifamily housing,Mixed Mode,-2.0,warmer,1.7,16.5,61.6,17.0,62.6,Database 2
722,Japan,0.49,1.0,62.7,62822,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Autumn,Cfa,Humid subtropical,Tsukuba,Multifamily housing,Mixed Mode,-2.0,warmer,2.6,21.6,70.9,17.0,62.6,Database 2
723,Japan,0.86,1.2,72.0,62823,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Autumn,Cfa,Humid subtropical,Tsukuba,Multifamily housing,Mixed Mode,0.0,warmer,3.4,20.1,68.2,17.0,62.6,Database 2
724,Japan,1.01,1.6,55.0,62824,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Autumn,Cfa,Humid subtropical,Tsukuba,Multifamily housing,Mixed Mode,1.0,no change,4.3,21.4,70.5,17.0,62.6,Database 2
725,Japan,0.76,1.2,75.0,62825,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Autumn,Cfa,Humid subtropical,Tsukuba,Multifamily housing,Mixed Mode,-1.0,warmer,3.4,20.2,68.3,17.0,62.6,Database 2
726,Japan,0.76,1.2,72.0,62826,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Autumn,Cfa,Humid subtropical,Tsukuba,Multifamily housing,Mixed Mode,0.0,no change,4.3,21.5,70.8,17.0,62.6,Database 2
727,Japan,0.69,1.0,73.0,62827,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Autumn,Cfa,Humid subtropical,Tsukuba,Multifamily housing,Mixed Mode,-1.0,warmer,3.4,20.4,68.8,17.0,62.6,Database 2
728,Japan,0.76,1.2,60.3,62828,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Autumn,Cfa,Humid subtropical,Tsukuba,Multifamily housing,Mixed Mode,-1.0,no change,4.3,20.4,68.8,17.0,62.6,Database 2
729,Japan,0.44,1.0,51.3,62829,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Autumn,Cfa,Humid subtropical,Tsukuba,Multifamily housing,Mixed Mode,-1.0,no change,5.1,23.8,74.8,17.0,62.6,Database 2
730,Japan,0.19,1.2,65.0,62830,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Autumn,Cfa,Humid subtropical,Tsukuba,Multifamily housing,Mixed Mode,0.0,no change,3.4,20.0,68.0,17.0,62.6,Database 2
731,Japan,0.22,1.2,69.0,62831,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Autumn,Cfa,Humid subtropical,Tsukuba,Multifamily housing,Mixed Mode,2.0,no change,5.1,21.2,70.1,17.0,62.6,Database 2
732,Japan,0.68,1.2,60.0,62832,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Autumn,Cfa,Humid subtropical,Tsukuba,Multifamily housing,Mixed Mode,1.0,no change,5.1,23.4,74.1,17.0,62.6,Database 2
733,Japan,0.22,1.2,73.0,62833,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Autumn,Cfa,Humid subtropical,Tsukuba,Multifamily housing,Mixed Mode,-2.0,warmer,2.6,21.7,71.0,17.0,62.6,Database 2
734,Japan,0.22,1.2,67.0,62834,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Autumn,Cfa,Humid subtropical,Tsukuba,Multifamily housing,Mixed Mode,1.0,no change,3.4,19.7,67.4,17.0,62.6,Database 2
735,Japan,0.9,1.6,70.3,62835,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Autumn,Cfa,Humid subtropical,Tsukuba,Multifamily housing,Mixed Mode,2.0,cooler,2.6,14.0,57.2,17.0,62.6,Database 2
736,Japan,0.51,1.2,43.7,62836,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Autumn,Cfa,Humid subtropical,Tsukuba,Multifamily housing,Mixed Mode,0.0,no change,4.3,23.8,74.8,17.0,62.6,Database 2
737,Japan,0.6,1.2,52.0,62837,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Autumn,Cfa,Humid subtropical,Tsukuba,Multifamily housing,Mixed Mode,-1.0,warmer,2.6,24.0,75.3,17.0,62.6,Database 2
738,Japan,0.97,1.2,51.7,62838,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Autumn,Cfa,Humid subtropical,Tsukuba,Multifamily housing,Mixed Mode,0.0,no change,3.4,24.2,75.6,17.0,62.6,Database 2
739,Japan,0.59,1.9,46.7,62839,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Autumn,Cfa,Humid subtropical,Tsukuba,Multifamily housing,Mixed Mode,0.0,no change,4.3,25.8,78.4,17.0,62.6,Database 2
740,Japan,1.3,1.2,62.0,62840,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Autumn,Cfa,Humid subtropical,Tsukuba,Multifamily housing,Mixed Mode,-2.0,warmer,1.7,20.3,68.5,17.0,62.6,Database 2
741,Japan,0.66,,63.3,62841,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Autumn,Cfa,Humid subtropical,Tsukuba,Multifamily housing,Mixed Mode,0.0,no change,4.3,21.9,71.5,17.0,62.6,Database 2
742,Japan,0.36,1.2,64.7,62842,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,0.0,no change,4.3,20.3,68.5,7.0,44.6,Database 2
743,Japan,0.36,1.2,44.3,62843,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,2.0,no change,5.1,24.5,76.0,7.0,44.6,Database 2
744,Japan,0.36,1.0,58.0,62844,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,0.0,no change,4.3,21.8,71.2,7.0,44.6,Database 2
745,Japan,0.54,1.2,35.0,62845,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,2.0,no change,5.1,20.3,68.6,7.0,44.6,Database 2
746,Japan,0.36,1.9,34.0,62846,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,1.0,no change,5.1,24.4,75.9,7.0,44.6,Database 2
747,Japan,0.36,1.2,46.0,62847,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,0.0,no change,5.1,17.9,64.2,7.0,44.6,Database 2
748,Japan,0.36,1.2,66.0,62848,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,1.0,no change,4.3,19.4,67.0,7.0,44.6,Database 2
749,Japan,1.02,1.2,26.0,62849,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,-2.0,warmer,2.6,27.6,81.6,7.0,44.6,Database 2
750,Japan,1.02,1.2,19.7,62850,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,-2.0,warmer,1.7,21.7,71.1,7.0,44.6,Database 2
751,Japan,0.73,1.6,44.7,62851,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,-2.0,warmer,2.6,6.3,43.4,7.0,44.6,Database 2
752,Japan,0.77,1.6,80.0,62852,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,-2.0,warmer,1.7,9.1,48.4,7.0,44.6,Database 2
753,Japan,1.02,1.2,43.0,62853,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,-2.0,warmer,2.6,24.2,75.6,7.0,44.6,Database 2
754,Japan,1.02,1.2,42.0,62854,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,-2.0,warmer,2.6,25.2,77.4,7.0,44.6,Database 2
755,Japan,0.81,1.2,62.7,62855,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,-2.0,warmer,1.7,14.9,58.8,7.0,44.6,Database 2
756,Japan,1.08,1.2,35.0,62856,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,2.0,no change,5.1,29.0,84.3,7.0,44.6,Database 2
757,Japan,1.05,1.2,46.3,62857,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,2.0,no change,5.1,30.3,86.5,7.0,44.6,Database 2
758,Japan,1.05,1.2,36.7,62858,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,2.0,no change,5.1,27.0,80.7,7.0,44.6,Database 2
759,Japan,1.08,1.2,32.3,62859,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,2.0,no change,4.3,29.0,84.3,7.0,44.6,Database 2
760,Japan,0.46,1.2,23.7,62860,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,2.0,no change,3.4,27.3,81.1,7.0,44.6,Database 2
761,Japan,0.75,1.2,29.3,62861,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,2.0,no change,5.1,25.1,77.2,7.0,44.6,Database 2
762,Japan,1.0,1.2,41.3,62862,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,2.0,no change,5.1,29.0,84.3,7.0,44.6,Database 2
763,Japan,0.94,1.2,19.3,62863,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,0.0,no change,5.1,23.3,73.9,7.0,44.6,Database 2
764,Japan,0.94,1.2,18.0,62864,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,1.0,no change,4.3,23.4,74.1,7.0,44.6,Database 2
765,Japan,1.3,1.2,32.0,62865,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,0.0,no change,4.3,18.5,65.2,7.0,44.6,Database 2
766,Japan,0.96,1.2,22.0,62866,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,-1.0,warmer,3.4,22.7,72.9,7.0,44.6,Database 2
767,Japan,0.96,1.2,14.7,62867,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,-1.0,warmer,4.3,24.9,76.8,7.0,44.6,Database 2
768,Japan,0.96,1.2,16.0,62868,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,-1.0,warmer,5.1,25.9,78.6,7.0,44.6,Database 2
769,Japan,0.96,1.2,21.3,62869,"Nakamura Y., Yokoyama S., Tsuzuki K., Miyamato S., Ishii A.,  Tsutsumi J., Okamato T. (2008) Method for Simultaneous Measurement of the Occupied Environment Temperature in Various Areas for Grasp of Adaptation to Cilinate in Daily Life . J. Human and Livi",Kazuyo Tsuzuki ,2005.0,Winter,Cfa,Humid subtropical,Tsukuba,Multifamily housing,,-1.0,no change,5.1,23.7,74.7,7.0,44.6,Database 2
