,Country,PMV,PPD,SET,Clo,Met,Relative humidity (%),Air velocity (m/s),Unnamed: 0,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Thermal sensation,Thermal comfort,activity_10,activity_30,Air temperature (¡C),Air temperature (¡F),Ta_m (¡C),Ta_m (¡F),Operative temperature (¡C),Operative temperature (¡F),Tg_m (¡C),Tg_m (¡F),Air velocity (fpm),Velocity_m (m/s),Velocity_m (fpm),Blind (curtain),Heater,Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
970,Tunisia,-0.1,5.0,25.07,0.95,1.7,68.0,0.38,27995,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BSh,Hot semi-arid,Sfax,Multifamily housing,Naturally Ventilated,0.0,5.0,2.0,1.0,18.9,66.0,18.9,66.0,18.9,66.0,18.9,66.0,75.07,0.38,75.13,0.0,0.0,13.0,55.4,Database 2
971,Tunisia,-2.8,98.0,16.34,0.69,1.1,67.0,0.32,27996,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BSh,Hot semi-arid,Sfax,Multifamily housing,Naturally Ventilated,-1.0,2.0,1.0,1.2,17.3,63.1,17.3,63.1,17.3,63.1,17.3,63.1,62.28,0.32,62.33,1.0,0.0,13.0,55.4,Database 2
972,Tunisia,-1.4,43.0,20.18,0.82,1.2,71.5,0.29,27997,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BSh,Hot semi-arid,Sfax,Office,Naturally Ventilated,0.0,5.0,1.2,1.2,18.3,64.9,18.3,64.9,18.3,65.0,18.4,65.1,56.44,0.29,56.49,0.0,0.0,13.0,55.4,Database 2
973,Tunisia,-1.6,58.0,18.96,0.73,1.3,70.0,0.31,27998,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BSh,Hot semi-arid,Sfax,Office,Naturally Ventilated,0.0,5.0,1.0,2.0,17.0,62.6,17.0,62.6,17.1,62.8,17.3,63.1,61.09,0.31,61.14,0.0,1.0,13.0,55.4,Database 2
974,Tunisia,-1.2,35.0,20.64,0.92,1.2,70.0,0.26,27999,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BSh,Hot semi-arid,Sfax,Office,Naturally Ventilated,0.0,5.0,1.2,1.2,18.0,64.4,18.0,64.4,18.0,64.3,17.9,64.2,51.05,0.26,51.09,0.0,1.0,13.0,55.4,Database 2
975,Tunisia,-0.9,24.0,21.42,0.87,1.3,68.0,0.26,28000,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BSh,Hot semi-arid,Sfax,Office,Naturally Ventilated,-1.0,2.0,1.2,1.6,18.0,64.4,18.0,64.4,18.0,64.5,18.1,64.6,51.05,0.26,51.09,1.0,1.0,13.0,55.4,Database 2
976,Tunisia,0.1,5.0,27.47,1.64,1.4,71.0,0.33,28001,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BSh,Hot semi-arid,Sfax,Office,Naturally Ventilated,-1.0,2.0,1.2,2.0,16.6,61.9,16.6,61.9,16.6,62.0,16.7,62.1,64.81,0.33,64.86,,,13.0,55.4,Database 2
977,Tunisia,-0.6,12.0,23.32,1.2,1.2,71.0,0.28,28002,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BSh,Hot semi-arid,Sfax,Office,Air Conditioned,0.0,5.0,1.2,1.2,18.1,64.6,18.1,64.6,18.2,64.7,18.3,64.9,55.69,0.28,55.74,0.0,0.0,13.0,55.4,Database 2
978,Tunisia,-0.5,10.0,23.67,1.47,1.2,73.0,0.31,28003,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BSh,Hot semi-arid,Sfax,Office,Naturally Ventilated,0.0,5.0,1.0,1.6,17.0,62.6,17.0,62.6,17.0,62.5,16.9,62.4,61.09,0.31,61.14,0.0,0.0,13.0,55.4,Database 2
979,Tunisia,-3.0,99.0,14.24,0.58,1.0,70.0,0.4,28004,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BSh,Hot semi-arid,Sfax,Office,Naturally Ventilated,0.0,2.0,1.0,1.0,16.8,62.2,16.8,62.2,16.9,62.4,17.1,62.8,78.04,0.4,78.1,0.0,0.0,13.0,55.4,Database 2
980,Tunisia,-1.4,46.0,19.89,0.89,1.2,69.0,0.31,28005,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BSh,Hot semi-arid,Sfax,Office,Naturally Ventilated,-1.0,5.0,1.0,1.6,18.3,64.9,18.3,64.9,18.2,64.7,18.0,64.4,61.21,0.31,61.26,0.0,0.0,13.0,55.4,Database 2
981,Tunisia,-1.2,38.0,20.37,0.97,1.2,68.0,0.36,28006,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BSh,Hot semi-arid,Sfax,Office,Naturally Ventilated,0.0,2.0,1.2,1.2,17.9,64.2,17.9,64.2,17.9,64.1,17.8,64.0,70.39,0.36,70.45,0.0,0.0,13.0,55.4,Database 2
982,Tunisia,-0.6,12.0,23.65,1.69,1.0,69.0,0.45,28007,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BSh,Hot semi-arid,Sfax,Office,Naturally Ventilated,-2.0,2.0,1.0,1.0,17.6,63.7,17.6,63.7,17.7,63.8,17.8,64.0,89.54,0.45,89.61,0.0,1.0,13.0,55.4,Database 2
983,Tunisia,-1.3,39.0,20.24,1.01,1.2,69.0,0.38,28008,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BSh,Hot semi-arid,Sfax,Office,Naturally Ventilated,-1.0,2.0,1.2,1.2,17.5,63.5,17.5,63.5,17.5,63.4,17.4,63.3,74.73,0.38,74.78,0.0,0.0,13.0,55.4,Database 2
984,Tunisia,0.1,5.0,27.37,1.69,1.3,69.0,0.34,28009,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BSh,Hot semi-arid,Sfax,Office,Naturally Ventilated,-1.0,2.0,1.2,1.6,17.3,63.1,17.3,63.1,17.4,63.4,17.6,63.7,67.75,0.34,67.8,0.0,0.0,13.0,55.4,Database 2
985,Tunisia,-0.7,17.0,22.56,1.27,1.2,69.0,0.37,28010,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BSh,Hot semi-arid,Sfax,Office,Naturally Ventilated,0.0,5.0,1.0,1.6,17.3,63.1,17.3,63.1,17.4,63.4,17.6,63.7,73.79,0.37,73.85,0.0,0.0,13.0,55.4,Database 2
986,Tunisia,-1.5,49.0,20.02,1.12,1.1,71.0,0.31,28011,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BSh,Hot semi-arid,Sfax,Office,Air Conditioned,-1.0,5.0,1.0,1.2,17.2,63.0,17.2,63.0,17.2,63.0,17.2,63.0,61.88,0.31,61.93,0.0,1.0,13.0,55.4,Database 2
987,Tunisia,-0.5,10.0,23.92,1.58,1.2,69.0,0.42,28012,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BSh,Hot semi-arid,Sfax,Office,Naturally Ventilated,-1.0,2.0,1.2,1.2,16.1,61.0,16.1,61.0,16.2,61.2,16.4,61.5,81.75,0.42,81.81,0.0,0.0,13.0,55.4,Database 2
988,Tunisia,-1.4,48.0,19.92,0.79,1.2,72.0,0.29,28013,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BSh,Hot semi-arid,Sfax,Office,Naturally Ventilated,0.0,5.0,1.2,1.2,18.3,64.9,18.3,64.9,18.3,65.0,18.4,65.1,56.44,0.29,56.49,0.0,0.0,13.0,55.4,Database 2
989,Tunisia,-0.6,12.0,23.04,0.84,1.6,68.0,0.17,28014,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BSh,Hot semi-arid,Sfax,Multifamily housing,Naturally Ventilated,0.0,5.0,1.6,1.6,16.3,61.3,16.3,61.3,16.4,61.6,16.6,61.9,33.06,0.17,33.09,0.0,0.0,13.0,55.4,Database 2
990,Tunisia,-1.4,44.0,19.94,0.76,1.3,68.0,0.17,28015,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BSh,Hot semi-arid,Sfax,Multifamily housing,Naturally Ventilated,0.0,5.0,1.2,1.6,16.3,61.3,16.3,61.3,16.4,61.6,16.6,61.9,33.06,0.17,33.09,0.0,0.0,13.0,55.4,Database 2
991,Tunisia,-2.3,89.0,17.39,0.53,1.2,68.0,0.13,28016,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BSh,Hot semi-arid,Sfax,Multifamily housing,Naturally Ventilated,0.0,5.0,1.2,1.2,16.5,61.7,16.5,61.7,16.6,61.9,16.7,62.1,26.56,0.13,26.58,0.0,0.0,13.0,55.4,Database 2
992,Tunisia,-1.8,67.0,19.39,0.85,1.1,67.0,0.15,28017,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BSh,Hot semi-arid,Sfax,Multifamily housing,Naturally Ventilated,1.0,5.0,1.0,1.2,17.1,62.8,17.1,62.8,17.2,63.0,17.4,63.3,29.99,0.15,30.01,0.0,0.0,13.0,55.4,Database 2
993,Tunisia,-0.9,24.0,21.41,0.81,1.3,67.0,0.13,28018,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BSh,Hot semi-arid,Sfax,Multifamily housing,Naturally Ventilated,0.0,5.0,1.2,1.6,17.5,63.5,17.5,63.5,17.4,63.4,17.4,63.3,24.61,0.13,24.63,0.0,0.0,13.0,55.4,Database 2
994,Tunisia,-1.8,66.0,18.87,0.72,1.2,69.0,0.16,28019,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BSh,Hot semi-arid,Sfax,Multifamily housing,Naturally Ventilated,-1.0,5.0,1.2,1.2,16.7,62.1,16.7,62.1,16.7,62.1,16.8,62.2,31.46,0.16,31.49,0.0,0.0,13.0,55.4,Database 2
995,Tunisia,-1.9,73.0,18.39,0.72,1.2,69.0,0.17,28020,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BSh,Hot semi-arid,Sfax,Multifamily housing,Naturally Ventilated,-1.0,2.0,1.2,1.2,16.3,61.3,16.3,61.3,16.3,61.4,16.4,61.5,33.06,0.17,33.09,0.0,0.0,13.0,55.4,Database 2
996,Tunisia,-0.9,21.0,22.22,1.19,1.2,68.0,0.17,28021,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BSh,Hot semi-arid,Sfax,Multifamily housing,Naturally Ventilated,2.0,5.0,1.0,1.6,16.3,61.3,16.3,61.3,16.4,61.6,16.6,61.9,33.06,0.17,33.09,0.0,0.0,13.0,55.4,Database 2
997,Tunisia,-1.3,40.0,20.53,0.88,1.2,68.0,0.16,28022,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BSh,Hot semi-arid,Sfax,Multifamily housing,Naturally Ventilated,0.0,5.0,1.2,1.2,17.1,62.8,17.1,62.8,17.1,62.9,17.2,63.0,32.39,0.16,32.41,0.0,0.0,13.0,55.4,Database 2
998,Tunisia,-1.2,37.0,20.68,0.88,1.2,68.0,0.17,28023,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BSh,Hot semi-arid,Sfax,Multifamily housing,Naturally Ventilated,0.0,5.0,1.2,1.2,17.6,63.7,17.6,63.7,17.6,63.6,17.5,63.5,33.58,0.17,33.61,0.0,0.0,13.0,55.4,Database 2
999,Tunisia,-0.3,7.0,24.5,0.91,1.6,68.0,0.17,28024,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BSh,Hot semi-arid,Sfax,Multifamily housing,Naturally Ventilated,0.0,5.0,1.6,1.6,17.6,63.7,17.6,63.7,17.6,63.6,17.5,63.5,33.58,0.17,33.61,0.0,0.0,13.0,55.4,Database 2
1000,Tunisia,-1.7,63.0,19.15,0.71,1.2,73.0,0.21,28025,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BSh,Hot semi-arid,Sfax,Multifamily housing,Naturally Ventilated,0.0,5.0,1.2,1.2,17.2,63.0,17.2,63.0,17.4,63.3,17.6,63.7,41.23,0.21,41.26,0.0,0.0,13.0,55.4,Database 2
1001,Tunisia,-2.3,89.0,17.37,0.66,1.1,65.0,0.16,28026,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BSh,Hot semi-arid,Sfax,Multifamily housing,Naturally Ventilated,0.0,5.0,1.2,1.0,16.5,61.7,16.5,61.7,16.5,61.6,16.4,61.5,31.01,0.16,31.03,0.0,0.0,13.0,55.4,Database 2
1002,Tunisia,-1.2,34.0,20.53,0.85,1.3,65.0,0.16,28027,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BSh,Hot semi-arid,Sfax,Multifamily housing,Naturally Ventilated,0.0,5.0,1.2,1.6,16.5,61.7,16.5,61.7,16.5,61.6,16.4,61.5,31.01,0.16,31.03,0.0,1.0,13.0,55.4,Database 2
1003,Tunisia,-2.0,75.0,18.56,0.67,1.2,50.0,0.21,28028,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BSh,Hot semi-arid,Sfax,Multifamily housing,Naturally Ventilated,0.0,5.0,1.2,1.2,17.0,62.6,17.0,62.6,17.2,63.0,17.5,63.5,40.66,0.21,40.7,0.0,1.0,13.0,55.4,Database 2
1004,Tunisia,-1.2,34.0,20.72,0.78,1.3,66.0,0.15,28029,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BSh,Hot semi-arid,Sfax,Multifamily housing,Naturally Ventilated,0.0,5.0,1.2,1.6,17.0,62.6,17.0,62.6,17.0,62.7,17.1,62.8,29.77,0.15,29.79,1.0,0.0,13.0,55.4,Database 2
1005,Tunisia,-1.3,40.0,19.5,0.53,1.6,68.0,0.17,28030,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BSh,Hot semi-arid,Sfax,Multifamily housing,Naturally Ventilated,0.0,5.0,1.6,1.6,16.4,61.5,16.4,61.5,16.4,61.6,16.5,61.7,33.3,0.17,33.32,0.0,1.0,13.0,55.4,Database 2
1006,Tunisia,-1.7,62.0,19.07,0.79,1.2,68.0,0.17,28031,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BSh,Hot semi-arid,Sfax,Multifamily housing,Naturally Ventilated,-1.0,2.0,1.2,1.2,16.4,61.5,16.4,61.5,16.4,61.6,16.5,61.7,33.3,0.17,33.32,0.0,1.0,13.0,55.4,Database 2
1007,Tunisia,-0.5,10.0,23.44,0.78,1.6,67.0,0.15,28032,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BSh,Hot semi-arid,Sfax,Multifamily housing,Naturally Ventilated,1.0,5.0,1.6,1.6,17.1,62.8,17.1,62.8,17.2,63.0,17.4,63.3,29.99,0.15,30.01,0.0,0.0,13.0,55.4,Database 2
1008,Tunisia,-1.6,57.0,19.4,0.72,1.2,68.0,0.16,28033,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BSh,Hot semi-arid,Sfax,Multifamily housing,Naturally Ventilated,0.0,5.0,1.2,1.2,17.8,64.0,17.8,64.0,17.7,63.8,17.5,63.5,31.58,0.16,31.6,0.0,0.0,13.0,55.4,Database 2
1009,Tunisia,0.6,12.0,30.69,1.96,1.3,70.0,0.28,28034,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BSh,Hot semi-arid,Sfax,Office,Naturally Ventilated,0.0,5.0,1.2,1.6,19.3,66.7,19.3,66.7,19.2,66.6,19.1,66.4,55.78,0.28,55.82,1.0,0.0,13.0,55.4,Database 2
1010,Tunisia,,,,,1.1,74.0,0.2,28035,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BSh,Hot semi-arid,Sfax,Office,Naturally Ventilated,-1.0,,1.0,1.2,18.4,65.1,18.4,65.1,18.6,65.5,18.8,65.8,38.42,0.2,38.45,0.0,1.0,13.0,55.4,Database 2
1011,Tunisia,-0.3,7.0,24.36,0.99,1.1,70.0,0.24,28036,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BSh,Hot semi-arid,Sfax,Office,Naturally Ventilated,1.0,5.0,1.0,1.2,22.4,72.3,22.4,72.3,22.3,72.2,22.2,72.0,47.94,0.24,47.97,0.0,0.0,13.0,55.4,Database 2
1012,Tunisia,-0.3,7.0,24.12,0.97,1.3,75.0,0.1,28037,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BSh,Hot semi-arid,Sfax,Office,Naturally Ventilated,1.0,5.0,1.2,1.6,18.3,64.9,18.3,64.9,18.4,65.0,18.4,65.1,19.51,0.1,19.53,0.0,0.0,13.0,55.4,Database 2
1013,Tunisia,0.3,7.0,28.1,1.0,1.7,75.0,0.1,28038,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BSh,Hot semi-arid,Sfax,Office,Naturally Ventilated,1.0,2.0,1.6,2.0,18.3,64.9,18.3,64.9,18.4,65.0,18.4,65.1,19.51,0.1,19.53,0.0,1.0,13.0,55.4,Database 2
1014,Tunisia,,,,,1.2,69.5,0.12,28039,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BSh,Hot semi-arid,Sfax,Office,Naturally Ventilated,-1.0,2.0,1.2,1.2,19.3,66.7,19.3,66.7,19.2,66.6,19.1,66.4,22.79,0.12,22.81,1.0,0.0,13.0,55.4,Database 2
1015,Tunisia,0.6,12.0,30.61,1.72,1.3,76.0,0.09,28040,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BSh,Hot semi-arid,Sfax,Office,Naturally Ventilated,0.0,5.0,1.2,1.6,18.9,66.0,18.9,66.0,19.0,66.2,19.1,66.4,17.76,0.09,17.77,0.0,0.0,13.0,55.4,Database 2
1016,Tunisia,0.2,6.0,28.16,1.55,1.3,70.0,0.13,28041,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BSh,Hot semi-arid,Sfax,Office,Naturally Ventilated,0.0,5.0,1.2,1.6,18.1,64.6,18.1,64.6,18.0,64.4,17.9,64.2,25.79,0.13,25.8,0.0,1.0,13.0,55.4,Database 2
1017,Tunisia,-0.9,22.0,21.69,0.76,1.2,78.0,0.08,28042,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BSh,Hot semi-arid,Sfax,Office,Naturally Ventilated,0.0,5.0,1.0,1.6,19.0,66.2,19.0,66.2,19.1,66.4,19.2,66.6,15.51,0.08,15.52,1.0,0.0,13.0,55.4,Database 2
1018,Tunisia,-0.7,14.0,22.91,1.02,1.3,66.0,0.13,28043,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BSh,Hot semi-arid,Sfax,Office,Naturally Ventilated,-1.0,5.0,1.2,1.6,16.6,61.9,16.6,61.9,16.8,62.2,16.9,62.4,24.78,0.13,24.8,0.0,1.0,13.0,55.4,Database 2
1019,Tunisia,-3.0,99.0,14.67,0.52,1.1,76.0,0.51,28044,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BSh,Hot semi-arid,Sfax,Office,Naturally Ventilated,1.0,5.0,1.0,1.2,17.9,64.2,17.9,64.2,18.0,64.4,18.2,64.8,99.74,0.51,99.81,1.0,0.0,13.0,55.4,Database 2
1020,Tunisia,0.6,13.0,31.81,1.72,1.6,70.0,0.11,28045,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BSh,Hot semi-arid,Sfax,Office,Naturally Ventilated,0.0,5.0,1.6,1.6,17.8,64.0,17.8,64.0,17.7,63.9,17.7,63.9,21.71,0.11,21.72,0.0,0.0,13.0,55.4,Database 2
1021,Tunisia,-0.8,19.0,22.0,0.77,1.2,68.0,0.11,28046,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BSh,Hot semi-arid,Sfax,Office,Naturally Ventilated,0.0,5.0,1.2,1.2,19.5,67.1,19.5,67.1,19.4,67.0,19.4,66.9,21.57,0.11,21.58,0.0,0.0,13.0,55.4,Database 2
1022,Tunisia,-0.6,12.0,23.07,0.89,1.2,68.0,0.11,28047,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BSh,Hot semi-arid,Sfax,Office,Naturally Ventilated,0.0,5.0,1.2,1.2,19.5,67.1,19.5,67.1,19.4,67.0,19.4,66.9,21.57,0.11,21.58,0.0,0.0,13.0,55.4,Database 2
1023,Tunisia,,,,0.87,1.2,71.0,0.12,28048,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BSh,Hot semi-arid,Sfax,Office,Naturally Ventilated,0.0,5.0,1.2,1.2,17.5,63.5,17.5,63.5,,,,,22.83,0.12,22.85,0.0,0.0,13.0,55.4,Database 2
1024,Tunisia,-0.4,8.0,24.21,0.97,1.3,69.0,0.21,28049,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BSh,Hot semi-arid,Sfax,Office,Naturally Ventilated,0.0,5.0,1.2,1.6,19.4,66.9,19.4,66.9,19.4,67.0,19.5,67.1,41.3,0.21,41.33,0.0,0.0,13.0,55.4,Database 2
1025,Tunisia,-1.2,36.0,20.38,0.67,1.3,69.0,0.31,28050,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BSh,Hot semi-arid,Sfax,Office,Naturally Ventilated,1.0,5.0,1.2,1.6,19.3,66.7,19.3,66.7,19.3,66.7,19.3,66.7,60.37,0.31,60.42,0.0,0.0,13.0,55.4,Database 2
