,Country,PMV,PPD,SET,Clo,Met,Relative humidity (%),Air velocity (m/s),Unnamed: 0,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Heating strategy_building level,Thermal sensation,Thermal preference,Air movement preference,Air temperature (¡C),Air temperature (¡F),Radiant temperature (¡C),Radiant temperature (¡F),Globe temperature (¡C),Globe temperature (¡F),Humidity preference,Humidity sensation,Air velocity (fpm),Database
330,France,,,,0.86,1.1,,0.12,52443,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Cfb,Temperate oceanic,Lyon,Classroom,Naturally Ventilated,Mechanical Heating,1.0,cooler,no change,,,,,37.8,100.1,no change,0.0,23.62,Database 2
331,France,,,,0.88,1.4,,0.07,52445,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Cfb,Temperate oceanic,Lyon,Classroom,Naturally Ventilated,Mechanical Heating,0.0,no change,no change,,,,,28.7,83.7,no change,2.0,13.78,Database 2
332,France,,,,0.67,1.4,,0.04,52446,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Cfb,Temperate oceanic,Lyon,Classroom,Naturally Ventilated,Mechanical Heating,0.0,no change,less,,,,,16.5,61.8,no change,-1.0,7.87,Database 2
333,France,,,,1.28,1.2,,0.05,52449,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Cfb,Temperate oceanic,Lyon,Classroom,Naturally Ventilated,Mechanical Heating,2.0,cooler,no change,,,,,20.9,69.5,more humid,1.0,9.84,Database 2
334,France,,,,0.8,1.2,,0.05,52451,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Cfb,Temperate oceanic,Lyon,Classroom,Naturally Ventilated,Mechanical Heating,-1.0,warmer,more,,,,,24.1,75.5,no change,0.0,9.84,Database 2
335,France,,,,1.09,1.6,,0.06,52453,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Cfb,Temperate oceanic,Lyon,Classroom,Naturally Ventilated,Mechanical Heating,-2.0,warmer,no change,,,,,24.9,76.7,no change,0.0,11.81,Database 2
336,France,,,,0.77,2.2,,0.06,52455,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Cfb,Temperate oceanic,Lyon,Classroom,Naturally Ventilated,Mechanical Heating,0.0,no change,less,,,,,22.1,71.7,no change,0.0,11.81,Database 2
337,France,0.4,9.0,26.99,0.79,1.4,25.1,0.03,52466,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Cfb,Temperate oceanic,Lyon,Classroom,Naturally Ventilated,Mechanical Heating,0.0,no change,no change,23.5,74.3,24.2,75.6,24.0,75.3,drier,-1.0,5.91,Database 2
338,France,0.6,12.0,24.48,0.59,2.1,35.0,1.44,52862,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Cfb,Temperate oceanic,Lyon,Others,Air Conditioned,Mechanical Heating,2.0,cooler,less,24.3,75.7,26.3,79.3,24.8,76.7,no change,0.0,283.46,Database 2
339,France,-0.5,10.0,22.43,0.56,1.3,30.9,1.5,52863,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Cfb,Temperate oceanic,Lyon,Others,Air Conditioned,Mechanical Heating,-1.0,no change,no change,24.7,76.4,27.5,81.5,25.4,77.7,no change,0.0,295.28,Database 2
340,France,0.0,5.0,24.24,0.77,1.3,20.0,1.33,52864,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Cfb,Temperate oceanic,Lyon,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,24.8,76.6,27.7,81.9,25.5,78.0,no change,0.0,261.81,Database 2
341,France,0.3,7.0,24.82,0.76,1.4,25.2,1.38,52865,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Cfb,Temperate oceanic,Lyon,Others,Air Conditioned,Mechanical Heating,2.0,cooler,less,25.3,77.6,27.8,82.0,26.0,78.8,more humid,2.0,271.65,Database 2
342,France,,,,0.97,1.2,,0.48,53042,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Cfb,Temperate oceanic,Lyon,Office,Naturally Ventilated,Mechanical Heating,0.0,no change,no change,,,,,,,more humid,1.0,94.49,Database 2
343,France,,,,1.04,1.2,,0.36,53043,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Cfb,Temperate oceanic,Lyon,Office,Naturally Ventilated,Mechanical Heating,2.0,cooler,less,,,,,,,more humid,2.0,70.87,Database 2
344,France,,,,0.51,1.5,,0.07,53044,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Cfb,Temperate oceanic,Lyon,Office,Naturally Ventilated,Mechanical Heating,0.0,no change,no change,,,,,,,more humid,0.0,13.78,Database 2
345,France,,,,1.0,1.5,,0.05,53045,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Cfb,Temperate oceanic,Lyon,Office,Naturally Ventilated,Mechanical Heating,0.0,no change,no change,,,,,,,more humid,0.0,9.84,Database 2
346,France,,,,0.85,1.2,,0.03,53047,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Cfb,Temperate oceanic,Lyon,Office,Naturally Ventilated,Mechanical Heating,2.0,cooler,less,,,,,,,more humid,3.0,5.91,Database 2
347,France,0.4,8.0,26.93,0.74,1.4,38.2,0.05,53049,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Cfb,Temperate oceanic,Lyon,Office,Naturally Ventilated,Mechanical Heating,-1.0,no change,no change,23.2,73.7,24.8,76.6,24.2,75.6,no change,0.0,9.84,Database 2
348,France,0.5,11.0,27.15,0.62,1.4,34.9,0.03,53051,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Cfb,Temperate oceanic,Lyon,Office,Naturally Ventilated,Mechanical Heating,0.0,no change,no change,24.3,75.7,25.7,78.3,25.2,77.4,no change,0.0,5.91,Database 2
349,France,0.4,8.0,26.88,0.78,1.3,38.8,0.04,53055,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Cfb,Temperate oceanic,Lyon,Office,Naturally Ventilated,Mechanical Heating,0.0,no change,no change,23.4,74.0,25.1,77.2,24.6,76.2,no change,0.0,7.87,Database 2
350,France,0.6,13.0,28.62,0.97,1.4,39.7,0.04,53058,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Cfb,Temperate oceanic,Lyon,Office,Naturally Ventilated,Mechanical Heating,-1.0,warmer,no change,22.3,72.1,24.6,76.3,23.8,74.9,no change,-1.0,7.87,Database 2
351,France,0.6,13.0,28.29,1.07,1.2,36.2,0.03,53061,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Cfb,Temperate oceanic,Lyon,Office,Naturally Ventilated,Mechanical Heating,0.0,no change,no change,23.6,74.5,25.0,77.0,24.6,76.3,drier,-1.0,5.91,Database 2
352,France,0.3,7.0,26.47,0.7,1.3,35.5,0.03,53064,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Cfb,Temperate oceanic,Lyon,Office,Naturally Ventilated,Mechanical Heating,-1.0,no change,no change,23.4,74.0,25.0,77.0,24.6,76.2,no change,0.0,5.91,Database 2
353,France,0.6,14.0,28.32,0.98,1.3,40.6,0.03,53072,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Cfb,Temperate oceanic,Lyon,Classroom,Naturally Ventilated,Mechanical Heating,0.0,no change,no change,23.9,75.0,24.5,76.1,24.3,75.8,no change,0.0,5.91,Database 2
354,France,0.2,6.0,25.93,0.73,1.2,39.6,0.06,53073,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Cfb,Temperate oceanic,Lyon,Classroom,Naturally Ventilated,Mechanical Heating,-1.0,warmer,no change,24.1,75.4,24.8,76.6,24.6,76.2,no change,0.0,11.81,Database 2
355,France,0.8,18.0,27.82,0.45,1.8,35.8,0.04,53074,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Cfb,Temperate oceanic,Lyon,Classroom,Naturally Ventilated,Mechanical Heating,2.0,cooler,less,25.0,76.9,25.5,77.9,25.3,77.5,more humid,2.0,7.87,Database 2
356,France,0.4,8.0,26.19,0.56,1.3,35.3,0.04,53075,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Cfb,Temperate oceanic,Lyon,Classroom,Naturally Ventilated,Mechanical Heating,2.0,cooler,no change,24.8,76.6,25.7,78.3,25.4,77.7,no change,0.0,7.87,Database 2
357,France,0.5,11.0,27.33,0.87,1.2,35.9,0.04,53076,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Cfb,Temperate oceanic,Lyon,Classroom,Naturally Ventilated,Mechanical Heating,0.0,no change,no change,24.6,76.2,25.6,78.1,25.3,77.5,no change,0.0,7.87,Database 2
358,France,1.2,37.0,31.58,0.82,1.9,35.5,0.08,53077,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Cfb,Temperate oceanic,Lyon,Classroom,Naturally Ventilated,Mechanical Heating,0.0,no change,less,24.7,76.4,26.0,78.8,25.5,77.9,no change,0.0,15.75,Database 2
359,France,1.1,31.0,31.61,1.14,1.6,38.7,0.03,53078,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Cfb,Temperate oceanic,Lyon,Classroom,Naturally Ventilated,Mechanical Heating,1.0,cooler,no change,24.4,75.8,25.4,77.7,25.1,77.2,no change,-1.0,5.91,Database 2
360,France,0.8,20.0,28.9,0.97,1.3,34.7,0.06,53079,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Cfb,Temperate oceanic,Lyon,Classroom,Naturally Ventilated,Mechanical Heating,1.0,cooler,no change,25.2,77.4,25.9,78.6,25.6,78.1,no change,0.0,11.81,Database 2
361,France,0.6,12.0,27.12,0.68,1.2,36.7,0.08,53080,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Cfb,Temperate oceanic,Lyon,Classroom,Naturally Ventilated,Mechanical Heating,0.0,no change,no change,25.4,77.8,26.3,79.3,26.0,78.7,no change,0.0,15.75,Database 2
362,France,0.5,11.0,27.55,0.89,1.2,42.7,0.04,53103,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Cfb,Temperate oceanic,Lyon,Classroom,Naturally Ventilated,Mechanical Heating,0.0,no change,less,24.4,75.9,24.8,76.6,24.7,76.4,no change,0.0,7.87,Database 2
363,France,1.0,27.0,30.33,0.8,1.7,42.7,0.07,53104,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Cfb,Temperate oceanic,Lyon,Classroom,Naturally Ventilated,Mechanical Heating,0.0,no change,no change,24.5,76.1,25.7,78.3,25.2,77.4,no change,0.0,13.78,Database 2
364,France,0.7,15.0,28.57,1.03,1.2,49.5,0.02,53132,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Cfb,Temperate oceanic,Lyon,Classroom,Naturally Ventilated,Mechanical Heating,1.0,cooler,no change,24.0,75.2,24.7,76.5,24.5,76.2,more humid,1.0,3.94,Database 2
365,France,0.5,10.0,26.79,0.73,1.0,39.9,0.03,53133,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Cfb,Temperate oceanic,Lyon,Classroom,Naturally Ventilated,Mechanical Heating,1.0,cooler,less,26.4,79.6,26.5,79.7,26.5,79.6,no change,1.0,5.91,Database 2
366,France,0.9,24.0,28.54,0.73,1.2,40.0,0.06,53134,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Cfb,Temperate oceanic,Lyon,Classroom,Naturally Ventilated,Mechanical Heating,1.0,cooler,no change,26.8,80.3,27.1,80.8,27.0,80.7,more humid,1.0,11.81,Database 2
367,France,0.3,7.0,26.25,0.67,1.2,45.4,0.04,53135,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Cfb,Temperate oceanic,Lyon,Classroom,Naturally Ventilated,Mechanical Heating,0.0,no change,no change,24.4,75.9,25.6,78.1,25.2,77.4,no change,0.0,7.87,Database 2
368,France,0.6,13.0,27.05,0.57,1.2,41.9,0.05,53136,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Cfb,Temperate oceanic,Lyon,Classroom,Naturally Ventilated,Mechanical Heating,0.0,no change,no change,26.3,79.3,26.7,80.1,26.5,79.8,more humid,1.0,9.84,Database 2
369,France,0.9,21.0,28.14,0.58,1.3,42.6,0.06,53137,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Cfb,Temperate oceanic,Lyon,Classroom,Naturally Ventilated,Mechanical Heating,0.0,no change,no change,26.4,79.5,27.1,80.8,26.8,80.3,no change,0.0,11.81,Database 2
370,France,0.9,23.0,28.34,0.64,1.2,40.0,0.09,53138,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Cfb,Temperate oceanic,Lyon,Classroom,Naturally Ventilated,Mechanical Heating,0.0,no change,no change,26.9,80.4,27.8,82.0,27.4,81.4,more humid,1.0,17.72,Database 2
371,France,1.0,24.0,28.57,0.52,1.4,42.2,0.09,53139,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Cfb,Temperate oceanic,Lyon,Classroom,Naturally Ventilated,Mechanical Heating,1.0,cooler,no change,26.1,78.9,28.1,82.6,27.3,81.1,no change,0.0,17.72,Database 2
372,France,0.6,13.0,27.09,0.67,1.0,41.2,0.05,53140,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Cfb,Temperate oceanic,Lyon,Classroom,Naturally Ventilated,Mechanical Heating,2.0,cooler,less,26.4,79.6,27.6,81.7,27.2,80.9,more humid,2.0,9.84,Database 2
373,France,1.1,33.0,30.01,0.85,1.3,42.2,0.09,53141,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Cfb,Temperate oceanic,Lyon,Classroom,Naturally Ventilated,Mechanical Heating,2.0,cooler,less,26.6,79.9,27.8,82.0,27.3,81.1,no change,0.0,17.72,Database 2
374,France,1.4,48.0,32.32,0.75,1.8,44.0,0.08,53142,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Cfb,Temperate oceanic,Lyon,Classroom,Naturally Ventilated,Mechanical Heating,2.0,cooler,less,26.2,79.2,27.8,82.0,27.2,80.9,drier,-1.0,15.75,Database 2
375,France,1.4,48.0,32.97,0.9,1.8,43.7,0.03,53145,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Cfb,Temperate oceanic,Lyon,Classroom,Naturally Ventilated,Mechanical Heating,1.0,cooler,no change,25.4,77.8,27.4,81.3,26.8,80.3,no change,1.0,5.91,Database 2
376,France,0.8,20.0,28.2,0.62,1.3,44.1,0.04,53146,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Cfb,Temperate oceanic,Lyon,Classroom,Naturally Ventilated,Mechanical Heating,1.0,cooler,no change,25.8,78.5,27.7,81.9,27.1,80.7,no change,0.0,7.87,Database 2
