,Country,PMV,PPD,SET,Clo,Met,Relative humidity (%),Air velocity (m/s),Unnamed: 0,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Heating strategy_building level,Thermal sensation,Thermal preference,Air movement preference,Air temperature (¡C),Air temperature (¡F),Radiant temperature (¡C),Radiant temperature (¡F),Globe temperature (¡C),Globe temperature (¡F),Humidity preference,Humidity sensation,Air velocity (fpm),Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
883,Portugal,0.3,7.0,26.84,0.82,1.3,51.7,0.07,52468,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,1.0,no change,no change,22.6,72.6,24.1,75.4,23.5,74.3,no change,1.0,13.78,11.3,52.4,Database 2
884,Portugal,0.7,16.0,28.99,1.02,1.3,46.9,0.04,52469,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,1.0,cooler,no change,23.7,74.6,24.1,75.4,24.0,75.2,more humid,1.0,7.87,11.3,52.4,Database 2
885,Portugal,0.3,6.0,26.62,0.9,1.2,50.9,0.05,52470,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,22.8,73.1,23.5,74.3,23.3,73.9,no change,0.0,9.84,11.3,52.4,Database 2
886,Portugal,0.6,12.0,28.31,1.08,1.2,49.2,0.06,52471,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,22.9,73.1,24.4,75.9,23.9,74.9,no change,0.0,11.81,11.3,52.4,Database 2
887,Portugal,0.8,20.0,29.65,0.93,1.5,48.3,0.02,52472,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,23.8,74.9,24.6,76.3,24.4,75.9,no change,2.0,3.94,11.3,52.4,Database 2
888,Portugal,0.3,7.0,26.52,0.73,1.2,49.3,0.1,52473,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,less,23.9,75.0,24.8,76.6,24.4,75.9,no change,2.0,19.69,11.3,52.4,Database 2
889,Portugal,0.7,14.0,29.36,0.97,1.6,50.8,0.03,52474,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,21.9,71.5,22.7,72.9,22.5,72.5,no change,0.0,5.91,10.1,50.2,Database 2
890,Portugal,0.6,13.0,28.51,0.68,1.7,55.5,0.06,52477,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,22.1,71.7,23.4,74.1,22.9,73.3,no change,0.0,11.81,10.1,50.2,Database 2
891,Portugal,0.5,11.0,28.87,0.97,1.6,55.6,0.04,52481,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,less,20.9,69.6,22.1,71.8,21.7,71.1,no change,0.0,7.87,10.1,50.2,Database 2
892,Portugal,0.5,11.0,28.84,0.96,1.6,55.5,0.05,52482,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,less,20.9,69.6,22.2,72.0,21.7,71.1,no change,0.0,9.84,10.1,50.2,Database 2
893,Portugal,0.9,23.0,31.66,0.97,2.0,59.9,0.05,52483,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,1.0,cooler,no change,20.7,69.2,22.1,71.8,21.6,70.8,no change,0.0,9.84,10.1,50.2,Database 2
894,Portugal,0.2,6.0,27.74,0.98,1.7,66.2,0.06,52484,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,17.5,63.6,19.3,66.7,18.6,65.5,no change,-1.0,11.81,10.1,50.2,Database 2
895,Portugal,0.5,11.0,28.99,0.94,1.8,57.8,0.04,52485,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,20.1,68.1,20.2,68.4,20.2,68.3,no change,2.0,7.87,10.1,50.2,Database 2
896,Portugal,0.5,11.0,28.2,0.78,1.6,53.3,0.03,52493,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,21.9,71.3,23.3,73.9,22.9,73.1,no change,0.0,5.91,10.1,50.2,Database 2
897,Portugal,1.6,55.0,33.39,0.69,2.7,46.4,0.03,52494,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,22.9,73.2,23.8,74.8,23.5,74.3,no change,2.0,5.91,10.1,50.2,Database 2
898,Portugal,1.4,46.0,32.21,0.62,2.4,47.1,0.02,52496,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,1.0,cooler,no change,24.0,75.1,24.7,76.5,24.5,76.1,no change,0.0,3.94,10.1,50.2,Database 2
899,Portugal,0.9,22.0,29.64,0.78,1.6,44.0,0.05,52498,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,2.0,cooler,less,24.0,75.3,25.5,77.9,25.0,77.0,more humid,2.0,9.84,10.1,50.2,Database 2
900,Portugal,1.5,48.0,33.77,0.92,2.1,46.3,0.09,52500,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,24.0,75.2,25.7,78.3,25.0,77.0,more humid,2.0,17.72,10.1,50.2,Database 2
901,Portugal,0.6,14.0,28.25,0.98,1.2,45.1,0.03,52501,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,23.9,75.1,25.1,77.2,24.8,76.6,no change,0.0,5.91,10.1,50.2,Database 2
902,Portugal,1.0,27.0,31.41,0.89,1.9,49.3,0.03,52502,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,1.0,no change,no change,22.5,72.5,23.6,74.5,23.3,74.0,no change,0.0,5.91,10.1,50.2,Database 2
903,Portugal,0.6,13.0,30.76,1.41,1.7,48.0,0.06,52503,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,-1.0,warmer,no change,17.6,63.6,20.0,68.0,19.1,66.4,no change,-2.0,11.81,10.5,50.9,Database 2
904,Portugal,0.3,7.0,27.59,1.15,1.3,39.7,0.07,52504,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,-1.0,warmer,more,20.9,69.6,22.0,71.6,21.6,70.9,no change,0.0,13.78,10.5,50.9,Database 2
905,Portugal,0.5,9.0,27.89,0.85,1.7,40.0,0.03,52505,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,-1.0,warmer,more,21.2,70.1,22.1,71.8,21.8,71.3,no change,0.0,5.91,10.5,50.9,Database 2
906,Portugal,0.1,5.0,25.83,0.84,1.2,42.0,0.05,52506,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,22.0,71.6,23.5,74.3,23.0,73.3,no change,1.0,9.84,10.5,50.9,Database 2
907,Portugal,0.2,6.0,26.54,1.03,1.2,42.8,0.04,52507,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,21.7,71.1,22.9,73.2,22.5,72.6,no change,0.0,7.87,10.5,50.9,Database 2
908,Portugal,0.2,6.0,26.62,1.08,1.2,45.8,0.02,52508,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,21.3,70.4,22.6,72.7,22.3,72.1,no change,0.0,3.94,10.5,50.9,Database 2
909,Portugal,0.8,19.0,30.01,1.06,1.4,41.8,0.12,52509,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,23.4,74.1,24.9,76.8,24.2,75.6,no change,0.0,23.62,10.5,50.9,Database 2
910,Portugal,0.7,15.0,28.36,1.03,1.2,36.1,0.06,52510,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,24.1,75.3,25.3,77.5,24.9,76.8,no change,0.0,11.81,10.5,50.9,Database 2
911,Portugal,0.9,21.0,30.28,1.06,1.6,39.5,0.04,52511,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,2.0,warmer,no change,22.9,73.3,23.7,74.7,23.5,74.3,no change,0.0,7.87,10.5,50.9,Database 2
912,Portugal,0.3,7.0,26.99,1.03,1.2,36.1,0.05,52512,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,22.8,73.1,23.4,74.1,23.2,73.8,no change,0.0,9.84,10.5,50.9,Database 2
913,Portugal,-0.1,5.0,24.88,0.79,1.2,41.7,0.03,52513,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,21.8,71.3,23.0,73.4,22.7,72.8,no change,0.0,5.91,10.5,50.9,Database 2
914,Portugal,0.2,6.0,27.04,1.06,1.3,40.7,0.02,52514,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,20.6,69.1,22.7,72.9,22.2,71.9,more humid,1.0,3.94,10.5,50.9,Database 2
915,Portugal,0.6,13.0,27.91,0.64,1.7,42.8,0.07,52515,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,23.2,73.8,24.0,75.2,23.7,74.7,no change,0.0,13.78,12.4,54.4,Database 2
916,Portugal,0.1,5.0,26.23,0.74,1.2,42.0,0.16,52516,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Winter,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,22.3,72.1,26.1,79.0,24.2,75.6,more humid,1.0,31.5,12.4,54.4,Database 2
917,Portugal,-0.2,6.0,25.13,0.98,1.3,53.4,0.04,52571,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Csa,Hot-summer Mediterranean,Lisbon,Others,Naturally Ventilated,Mechanical Heating,0.0,no change,no change,19.2,66.5,20.4,68.7,20.0,68.1,no change,0.0,7.87,11.1,52.0,Database 2
918,Portugal,-0.4,8.0,24.02,0.95,1.2,55.6,0.05,52579,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Csa,Hot-summer Mediterranean,Lisbon,Others,Naturally Ventilated,Mechanical Heating,0.0,no change,no change,19.6,67.2,20.4,68.7,20.1,68.1,no change,0.0,9.84,11.1,52.0,Database 2
919,Portugal,-0.2,6.0,24.71,1.02,1.2,54.7,0.02,52584,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Csa,Hot-summer Mediterranean,Lisbon,Others,Naturally Ventilated,Mechanical Heating,0.0,no change,no change,19.8,67.6,20.5,68.9,20.3,68.6,no change,0.0,3.94,11.1,52.0,Database 2
920,Portugal,-0.1,5.0,25.49,1.19,1.2,55.6,0.01,52587,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Csa,Hot-summer Mediterranean,Lisbon,Others,Naturally Ventilated,Mechanical Heating,0.0,no change,less,18.8,65.8,20.4,68.7,20.1,68.1,no change,0.0,1.97,11.1,52.0,Database 2
921,Portugal,0.0,5.0,25.86,1.06,1.3,49.3,0.04,52595,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Csa,Hot-summer Mediterranean,Lisbon,Others,Naturally Ventilated,Mechanical Heating,0.0,no change,no change,20.3,68.5,20.8,69.4,20.7,69.2,no change,2.0,7.87,11.1,52.0,Database 2
922,Portugal,-0.1,5.0,25.31,0.89,1.3,50.6,0.02,52596,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Csa,Hot-summer Mediterranean,Lisbon,Others,Naturally Ventilated,Mechanical Heating,0.0,no change,no change,19.9,67.8,21.5,70.7,21.1,69.9,no change,0.0,3.94,11.1,52.0,Database 2
923,Portugal,0.7,14.0,30.09,1.12,1.7,50.4,0.03,52601,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Csa,Hot-summer Mediterranean,Lisbon,Others,Naturally Ventilated,Mechanical Heating,0.0,no change,less,19.9,67.9,21.8,71.2,21.2,70.2,no change,1.0,5.91,11.1,52.0,Database 2
924,Portugal,0.4,8.0,27.9,1.01,1.5,48.7,0.03,52604,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Csa,Hot-summer Mediterranean,Lisbon,Others,Naturally Ventilated,Mechanical Heating,-1.0,warmer,less,21.0,69.8,22.1,71.8,21.8,71.2,no change,-1.0,5.91,11.1,52.0,Database 2
925,Portugal,0.6,13.0,29.87,1.08,1.8,52.8,0.02,52607,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Csa,Hot-summer Mediterranean,Lisbon,Others,Naturally Ventilated,Mechanical Heating,0.0,no change,less,19.5,67.2,21.0,69.8,20.6,69.1,no change,2.0,3.94,11.1,52.0,Database 2
926,Portugal,0.2,6.0,27.01,1.08,1.3,51.6,0.03,52609,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Csa,Hot-summer Mediterranean,Lisbon,Others,Naturally Ventilated,Mechanical Heating,0.0,no change,no change,20.8,69.4,21.2,70.2,21.1,70.0,no change,0.0,5.91,11.1,52.0,Database 2
927,Portugal,0.0,5.0,25.53,0.93,1.3,48.2,0.05,52611,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Csa,Hot-summer Mediterranean,Lisbon,Others,Naturally Ventilated,Mechanical Heating,0.0,no change,more,20.7,69.2,21.8,71.2,21.4,70.6,drier,-1.0,9.84,11.1,52.0,Database 2
928,Portugal,0.4,9.0,28.09,1.02,1.4,47.5,0.03,52616,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Csa,Hot-summer Mediterranean,Lisbon,Others,Naturally Ventilated,Mechanical Heating,2.0,no change,no change,20.7,69.3,23.0,73.4,22.3,72.2,no change,2.0,5.91,11.1,52.0,Database 2
929,Portugal,-0.8,17.0,22.65,0.76,1.1,47.9,0.04,52637,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999.0,Spring,Csa,Hot-summer Mediterranean,Lisbon,Others,Naturally Ventilated,Mechanical Heating,0.0,no change,less,20.6,69.1,21.6,70.9,21.3,70.3,drier,-1.0,7.87,11.1,52.0,Database 2
